Gene_id,UR1,UTI1,UR3,UTI3,UR6,UTI6,UR7,UTI7,UR14,UTI14,UR17,UTI17,UR43,UTI43,UR54,UTI54,UR56,UTI56,UR57,UTI57,UR66,UTI66,UR68,UTI68,UR86,UTI86
4893_Replicase_family_protein,1243.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,
4895_Colicin_E1_-microcin-_immunity_protein,482.0,12.0,,,,,,,928.0,146.0,,,,,898.0,60.0,558.0,119.0,,,,,,,,
4896_hypothetical_protein,962.0,1.0,,,,,,,1720.0,57.0,675.0,5.0,1213.0,59.0,1723.0,37.0,2786.0,193.0,591.0,0.0,1143.0,1.0,570.0,2.0,481.0,19.0
4897_hypothetical_protein,115.0,8.0,,,,,,,518.0,82.0,,,,,179.0,57.0,256.0,88.0,,,542.0,0.0,,,,
4898_hypothetical_protein,127.0,3.0,,,,,,,166.0,46.0,,,,,718.0,141.0,492.0,167.0,,,970.0,2.0,,,,
48_hypothetical_protein,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
49015_IS2_repressor_TnpA,,,,,,,,,,,,,,,,,,,,,,,,,470.0,48.0
4902_Integrase_core_domain_protein,198.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,
4905_Tn3_transposase_DDE_domain_protein,966.0,72.0,,,,,,,1095.0,294.0,,,,,,,,,,,,,,,,
49063_LigB_family_dioxygenase,,,,,,,,,,,,,,,,,,,,,,,,,55.0,0.0
49064_LigB_family_dioxygenase,,,,,,,,,,,,,,,,,,,,,,,,,243.0,55.0
4906_agp_2,4903.0,25.0,,,,,,,3702.0,44.0,,,,,,,,,,,,,,,,
4907_Sigma-70-_region_4,1367.0,15.0,,,1970.0,37.0,,,1338.0,24.0,,,,,,,,,,,,,,,1068.0,204.0
4908_resA,6865.0,49.0,,,7089.0,72.0,,,,,,,,,,,,,,,,,,,,
4909_lolD_3,3308.0,48.0,,,4112.0,91.0,,,2874.0,56.0,,,,,,,,,,,,,,,2403.0,695.0
4910_macB_2,3129.0,26.0,,,3603.0,53.0,,,3041.0,29.0,,,,,,,,,,,,,,,1691.0,425.0
4911_macB_3,4217.0,34.0,,,5917.0,81.0,,,5179.0,51.0,,,,,,,,,,,,,,,2909.0,355.0
4912_YHS_domain_protein,13607.0,34.0,,,12185.0,96.0,,,8167.0,75.0,,,,,,,,,,,,,,,6740.0,545.0
4913_tpd,46520.0,253.0,,,41445.0,263.0,,,31370.0,662.0,,,,,,,,,,,,,,,25916.0,3896.0
4914_efeU_2,43476.0,168.0,,,48206.0,437.0,,,40502.0,404.0,,,,,,,,,,,,,,,30311.0,2557.0
4915_nqrC,5550.0,50.0,,,4109.0,98.0,,,,,,,,,,,,,,,,,,,3686.0,739.0
4916_stoA,1409.0,100.0,,,,,,,1097.0,214.0,,,,,,,,,,,,,,,1319.0,521.0
4917_DSBA-like_thioredoxin_domain_protein,491.0,88.0,,,,,,,358.0,88.0,,,,,,,,,,,,,,,898.0,323.0
4918_hypothetical_protein,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
4919_IS1_transposase,130.0,20.0,,,165.0,26.0,1.0,0.0,53.0,22.0,,,,,2.0,0.0,,,,,,,31.0,9.0,23.0,8.0
491_ybeZ_2,3509.0,21.0,,,1617.0,45.0,,,,,,,4727.0,159.0,3703.0,77.0,2735.0,139.0,,,1826.0,3.0,,,1181.0,121.0
4920_tetC,1.0,0.0,,,,,,,221.0,194.0,,,,,,,,,,,,,,,77.0,59.0
49217_hypothetical_protein,,,,,,,19.0,3.0,,,,,,,,,,,,,,,,,,
4921_tetA,1621.0,411.0,,,,,,,4411.0,4083.0,,,,,,,,,,,,,,,4558.0,3053.0
4922_tetR,367.0,85.0,,,,,,,492.0,276.0,,,,,,,,,,,,,,,342.0,255.0
4923_Helix-turn-helix_domain_protein,44.0,0.0,,,,,,,38.0,4.0,,,,,,,,,,,,,,,24.0,7.0
4924_hypothetical_protein,32.0,10.0,,,,,,,79.0,79.0,,,,,,,,,,,,,,,86.0,65.0
49252_speA,,,,,,,5980.0,105.0,,,,,,,,,,,,,,,,,,
4925_hypothetical_protein,6.0,0.0,,,,,,,15.0,2.0,,,,,,,,,,,,,,,,
4928_tnpR,114.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
49293_gcvT_1,,,,,,,4720.0,6.0,,,,,,,,,,,,,,,,,2499.0,145.0
4929_bla,8920.0,1255.0,,,,,,,,,,,,,16541.0,5058.0,,,,,,,,,57985.0,24529.0
492_hypothetical_protein,116.0,2.0,,,,,,,,,,,160.0,13.0,,,,,,,,,,,,
4930_hypothetical_protein,6048.0,611.0,,,,,,,,,,,,,,,,,,,,,,,,
49312_prfB_1,,,,,,,5697.0,209.0,,,,,,,,,,,,,,,,,,
49313_prfB_2,,,,,,,3052.0,115.0,,,,,,,,,,,,,,,,,,
4932_pemI,2326.0,70.0,,,2220.0,80.0,,,2765.0,636.0,,,,,,,,,,,,,,,0.0,0.0
4933_CAAX_amino_terminal_protease_self-_immunity,814.0,88.0,,,1125.0,69.0,,,,,,,,,,,,,,,,,,,,
49341_nlpD_1,,,,,,,,,,,,,,,,,,,,,,,,,333.0,148.0
4934_IncFII_RepA_protein_family_protein,2655.0,268.0,,,2033.0,169.0,,,1214.0,255.0,,,,,2202.0,1077.0,461.0,573.0,,,,,,,0.0,0.0
4935_Replication_regulatory_protein_RepB,1001.0,270.0,,,3077.0,110.0,,,7161.0,2458.0,,,,,9378.0,2156.0,1856.0,1313.0,,,,,,,0.0,0.0
4936_small_toxic_polypeptide,15828.0,376.0,,,,,,,13306.0,786.0,,,,,10470.0,446.0,,,,,,,,,,
4937_hypothetical_protein,113.0,8.0,,,,,,,,,,,,,149.0,25.0,,,,,,,,,,
49387_araE_1,,,,,,,,,,,,,,,,,,,,,,,75.0,0.0,,
49388_araE_2,,,,,,,,,,,,,,,,,,,,,,,30.0,1.0,,
4938_hypothetical_protein,154.0,26.0,,,,,,,,,,,,,302.0,57.0,,,,,,,,,,
4939_nuc,283.0,30.0,,,40.0,2.0,,,,,,,,,735.0,106.0,,,,,,,,,,
4940_finO,1655.0,221.0,,,0.0,0.0,,,777.0,257.0,,,317.0,51.0,4765.0,906.0,571.0,447.0,,,,,,,18.0,3.0
4941_TraX_protein,372.0,70.0,,,0.0,0.0,,,527.0,65.0,,,187.0,18.0,637.0,171.0,340.0,179.0,,,,,,,0.0,0.0
4942_traI,1971.0,205.0,,,,,,,,,,,2471.0,193.0,,,1956.0,769.0,,,,,,,1140.0,276.0
4943_traD,631.0,32.0,,,1979.0,226.0,,,408.0,93.0,,,713.0,80.0,545.0,147.0,228.0,95.0,,,,,,,456.0,127.0
4944_hypothetical_protein,376.0,14.0,,,216.0,26.0,,,,,,,,,534.0,91.0,,,,,,,,,,
49457_relA_1,,,,,,,3408.0,39.0,,,,,,,,,,,,,,,,,,
49458_relA_2,,,,,,,2092.0,39.0,,,,,,,,,,,,,,,,,,
4945_ylpA,22850.0,603.0,,,2080.0,32.0,,,17560.0,2769.0,,,6532.0,879.0,25322.0,1210.0,,,,,,,,,,
4946_Plasmid_conjugative_transfer_entry_exclusion_protein_TraS,8824.0,182.0,,,,,,,,,,,,,16157.0,890.0,,,,,,,,,,
4947_hypothetical_protein,5188.0,110.0,,,,,,,2554.0,500.0,,,2749.0,251.0,4765.0,359.0,1574.0,341.0,,,,,,,,
4948_Conjugative_relaxosome_accessory_transposon_protein,223.0,19.0,,,783.0,29.0,,,,,,,382.0,29.0,896.0,78.0,,,,,,,,,,
4949_hypothetical_protein,38.0,2.0,,,144.0,5.0,,,23.0,7.0,,,57.0,5.0,401.0,17.0,35.0,3.0,,,,,,,,
4950_hypothetical_protein,76.0,3.0,,,22.0,1.0,,,37.0,5.0,,,23.0,1.0,262.0,14.0,26.0,5.0,,,,,,,,
49510_bsdC_2,,,,,,,44.0,1.0,,,,,,,,,,,,,,,,,,
4951_Type-F_conjugative_transfer_system_pilin_chaperone_-TraQ-,19.0,4.0,,,115.0,4.0,,,7.0,0.0,,,43.0,3.0,235.0,29.0,29.0,11.0,,,,,,,,
49524_hyfA,,,,,,,87.0,0.0,,,,,,,,,,,,,,,,,258.0,0.0
4952_hypothetical_protein,50.0,0.0,,,99.0,2.0,,,38.0,6.0,,,,,,,,,,,,,,,,
49532_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,,,189.0,25.0
4953_hypothetical_protein,85.0,1.0,,,363.0,14.0,,,60.0,4.0,,,,,993.0,96.0,,,,,,,,,,
4954_hypothetical_protein,227.0,2.0,,,206.0,1.0,,,171.0,7.0,,,85.0,10.0,295.0,36.0,93.0,30.0,,,,,,,,
4955_Conjugal_transfer_protein_TrbE,48.0,0.0,,,89.0,3.0,,,75.0,12.0,,,36.0,2.0,596.0,51.0,,,,,,,,,,
4956_conjugal_transfer_mating_pair_stabilization_protein_TraN,400.0,17.0,,,1203.0,30.0,,,393.0,116.0,,,328.0,33.0,840.0,76.0,315.0,122.0,,,,,,,0.0,0.0
4957_Type-F_conjugative_transfer_system_pilin_assembly_protein,61.0,4.0,,,87.0,1.0,,,31.0,5.0,,,55.0,3.0,12.0,1.0,59.0,19.0,,,,,,,0.0,0.0
4958_hypothetical_protein,25.0,4.0,,,108.0,2.0,,,,,,,46.0,3.0,31.0,15.0,49.0,13.0,,,,,,,0.0,0.0
4959_TraU_protein,66.0,3.0,,,51.0,2.0,,,112.0,13.0,,,109.0,6.0,58.0,15.0,100.0,20.0,,,,,,,0.0,0.0
4960_hypothetical_protein,56.0,10.0,,,48.0,3.0,,,30.0,6.0,,,64.0,10.0,59.0,19.0,57.0,11.0,,,,,,,68.0,9.0
4961_Type-F_conjugative_transfer_system_protein_-TrbI_Ftype-,19.0,1.0,,,13.0,0.0,,,12.0,0.0,,,17.0,1.0,4.0,4.0,10.0,3.0,,,,,,,22.0,3.0
4962_F_pilus_assembly_Type-IV_secretion_system_for_plasmid_transfer,335.0,39.0,,,240.0,16.0,,,182.0,16.0,,,,,317.0,58.0,198.0,41.0,,,,,,,452.0,45.0
4963_hypothetical_protein,78.0,3.0,,,74.0,2.0,,,,,,,,,75.0,17.0,54.0,19.0,,,,,,,,
49643_ilvD_1,,,,,,,3988.0,89.0,,,,,,,,,,,,,,,,,,
49644_ilvD_2,,,,,,,2102.0,32.0,,,,,,,,,,,,,,,,,,
4964_hypothetical_protein,38.0,3.0,,,56.0,4.0,,,,,,,,,30.0,1.0,17.0,0.0,,,,,,,,
49657_wecB_1,,,,,,,887.0,90.0,,,,,,,,,,,,,,,,,,
4965_hypothetical_protein,83.0,4.0,,,130.0,3.0,,,8371.0,1511.0,,,,,68.0,8.0,52.0,8.0,,,2166.0,2.0,,,,
4966_hypothetical_protein,14.0,0.0,,,,,,,,,,,,,36.0,4.0,,,,,,,,,,
4967_Type_IV_conjugative_transfer_system_lipoprotein_-TraV-,55.0,2.0,,,39.0,1.0,,,80.0,1.0,,,84.0,1.0,48.0,3.0,57.0,6.0,,,,,,,148.0,9.0
4968_hypothetical_protein,50.0,2.0,,,108.0,5.0,,,,,,,64.0,5.0,127.0,9.0,181.0,20.0,,,,,,,299.0,29.0
4969_TraP_protein,158.0,5.0,,,,,,,76.0,9.0,,,85.0,5.0,105.0,12.0,253.0,34.0,,,,,,,112.0,21.0
4970_Bacterial_conjugation_TrbI-like_protein,183.0,14.0,,,,,,,97.0,8.0,,,133.0,10.0,180.0,14.0,77.0,22.0,,,,,,,,
4971_TraK_protein,36.0,1.0,,,9.0,0.0,,,25.0,2.0,,,41.0,3.0,24.0,0.0,15.0,5.0,,,,,,,,
4972_TraE_protein,92.0,10.0,,,222.0,8.0,,,92.0,8.0,,,123.0,14.0,40.0,3.0,33.0,9.0,,,,,,,227.0,42.0
4973_TraL_protein,113.0,2.0,,,43.0,0.0,,,31.0,5.0,,,55.0,6.0,46.0,1.0,16.0,4.0,,,,,,,128.0,13.0
4974_traA,1238.0,27.0,,,2404.0,5.0,,,203.0,8.0,,,867.0,42.0,282.0,9.0,462.0,26.0,,,,,,,1224.0,116.0
4975_traY,1211.0,76.0,,,,,,,660.0,99.0,,,,,,,,,,,,,,,,
4976_hypothetical_protein,260.0,19.0,,,152.0,18.0,,,298.0,52.0,,,12.0,2.0,49.0,12.0,,,,,,,,,,
4977_traM,671.0,54.0,,,1985.0,22.0,,,1205.0,207.0,,,2200.0,155.0,1561.0,147.0,392.0,99.0,,,,,,,375.0,55.0
4978_Transglycosylase_SLT_domain_protein,595.0,8.0,,,787.0,12.0,,,1222.0,63.0,,,476.0,16.0,848.0,33.0,1633.0,148.0,,,,,,,,
4979_hypothetical_protein,191.0,16.0,,,951.0,56.0,,,460.0,41.0,,,282.0,13.0,313.0,31.0,435.0,142.0,,,,,,,333.0,57.0
4980_hypothetical_protein,32.0,5.0,,,111.0,7.0,,,65.0,8.0,,,23.0,0.0,23.0,7.0,,,,,,,,,80.0,6.0
4981_hypothetical_protein,5975.0,229.0,,,18694.0,54.0,,,2801.0,248.0,,,7472.0,145.0,4869.0,96.0,,,,,,,,,117.0,34.0
4982_PsiA_protein,295.0,16.0,,,128.0,7.0,,,198.0,61.0,,,97.0,7.0,137.0,8.0,,,,,150.0,2.0,,,,
4983_Plasmid_SOS_inhibition_protein_-PsiB-,517.0,17.0,,,62.0,4.0,,,24.0,3.0,,,129.0,6.0,206.0,15.0,,,,,,,,,56.0,11.0
4984_spo0C,754.0,139.0,,,189.0,23.0,,,178.0,61.0,,,296.0,20.0,526.0,88.0,,,,,156.0,1.0,,,186.0,67.0
4985_hypothetical_protein,97.0,9.0,,,31.0,3.0,,,7.0,0.0,,,23.0,1.0,77.0,5.0,,,,,6.0,0.0,,,6.0,1.0
4986_ssbF,563.0,141.0,,,271.0,24.0,,,112.0,15.0,,,209.0,9.0,571.0,66.0,,,,,40.0,0.0,,,309.0,53.0
4987_16S_ribosomal_RNA_methyltransferase_KsgA-Dim1_family_protein,105.0,4.0,,,19.0,1.0,,,,,,,27.0,1.0,89.0,7.0,,,,,,,,,11.0,2.0
4988_hypothetical_protein,158.0,54.0,,,32.0,4.0,,,70.0,7.0,,,41.0,1.0,219.0,34.0,,,,,,,,,89.0,23.0
4989_hypothetical_protein,63.0,8.0,,,21.0,0.0,,,15.0,1.0,,,,,42.0,6.0,,,,,,,,,23.0,4.0
4990_hypothetical_protein,9.0,0.0,,,4.0,2.0,,,6.0,0.0,,,2.0,0.0,10.0,1.0,1.0,0.0,,,2.0,0.0,,,0.0,0.0
4991_hypothetical_protein,69.0,5.0,,,65.0,6.0,,,36.0,5.0,,,24.0,0.0,129.0,6.0,,,,,58.0,1.0,,,20.0,6.0
4992_klcA_4,26.0,4.0,,,19.0,3.0,,,46.0,4.0,,,5.0,2.0,94.0,6.0,14.0,5.0,,,26.0,0.0,,,5.0,4.0
49936_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
4993_hypothetical_protein,3.0,0.0,,,17.0,1.0,,,30.0,3.0,,,3.0,0.0,18.0,1.0,24.0,5.0,,,21.0,0.0,,,15.0,4.0
49956_cvaA,,,,,,,,,,,,,,,,,,,,,8111.0,5.0,,,,
49_3-oxoacyl--acyl_carrier_protein-_synthase,27.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
4_Peptidase_family_S49,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
50042_PsiA_protein,,,,,,,,,,,,,,,,,,,,,,,,,41.0,11.0
5011_phnI_4,82.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,
5014_skp_1,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
5016_fabZ_1,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
5017_fabZ_2,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
50195_AAA-like_domain_protein,,,,,,,,,,,,,,,,,,,,,688.0,4.0,,,,
50212_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,429.0,2.0,,,,
50243_ynaI_1,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
50244_ynaI_2,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
50253_emrY_1,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
50254_emrB_1,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
50261_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,89.0,0.0,,,173.0,16.0
50278_ytpA,,,,,,,,,,,,,,,,,,,,,118.0,0.0,,,,
502_IS1_transposase,10.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
50361_fdhF_1,,,,,,,,,,,,,,,,,,,,,130.0,5.0,,,,
50371_hipA_1,,,,,,,,,,,,,,,,,,,,,73.0,1.0,,,,
50372_hipA_2,,,,,,,,,,,,,,,,,,,,,217.0,0.0,,,,
50402_proP_1,,,,,,,,,,,,,,,,,,,,,121.0,1.0,66.0,1.0,,
50422_Mu-like_prophage_major_head_subunit_gpT,,,,,,,,,,,,,,,,,,,,,47.0,0.0,,,,
50442_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,6710.0,8.0,,,,
50468_clcB,,,,,,,,,,,,,,,,,,,,,320.0,3.0,,,,
50474_asr,,,,,,,,,,,,,,,,,,,,,182.0,26.0,,,,
5052_hypothetical_protein,,,,,,,,,295.0,93.0,,,,,,,,,,,,,,,,
5063_hypothetical_protein,,,,,,,,,52.0,13.0,,,,,,,,,,,,,,,,
50652_msrB_1,,,,,,,,,,,,,,,,,,,,,177.0,0.0,,,,
50653_msrB_2,,,,,,,,,,,,,,,,,,,,,257.0,0.0,,,,
50654_gapA_1,,,,,,,,,,,,,,,,,,,,,7737.0,32.0,,,,
50655_gapA_2,,,,,,,,,,,,,,,,,,,,,14988.0,93.0,,,,
50659_PrkA_AAA_domain_protein,,,,,,,,,,,,,,,,,,,,,1205.0,0.0,,,,
5068_hypothetical_protein,,,,,,,182.0,3.0,186.0,38.0,,,,,,,,,,,,,,,,
50700_mdtD_1,,,,,,,,,,,,,,,,,,,,,84.0,1.0,,,,
50701_stp,,,,,,,,,,,,,,,,,,,,,82.0,1.0,,,,
50707_pqiB_1,,,,,,,,,,,,,,,,,,,,,381.0,5.0,,,,
50708_pqiB_2,,,,,,,,,,,,,,,,,,,,,166.0,0.0,,,,
50709_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,110.0,1.0,,,,
50710_rsmF_1,,,,,,,,,,,,,,,,,,,,,225.0,6.0,,,,
5073_hypothetical_protein,,,,,,,,,251.0,83.0,,,,,,,,,,,,,,,,
5074_hypothetical_protein,,,,,,,,,62.0,20.0,,,,,,,,,,,,,,,,
5075_hypothetical_protein,,,,,,,14.0,0.0,21.0,2.0,,,20.0,3.0,,,,,,,,,,,,
5077_2-oxoglutaramate_amidase,,,,,,,,,709.0,101.0,,,,,,,,,,,,,,,,
50832_putative_hydrolase,,,,,,,,,,,,,,,,,,,,,147.0,1.0,,,,
50833_putative_hydrolase,,,,,,,,,,,,,,,,,,,,,268.0,4.0,,,,
50844_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,748.0,1.0,,,,
50845_chromosome_segregation_protein,,,,,,,,,,,,,,,,,,,,,3931.0,10.0,,,,
50846_intS_1,,,,,,,,,,,,,,,,,,,,,239.0,0.0,,,,
50848_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,422.0,0.0,,,,
50849_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,519.0,0.0,,,,
50850_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,299.0,2.0,,,,
50854_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,
50856_Reverse_transcriptase_-RNA-dependent_DNA_polymerase-,,,,,,,,,,,,,,,,,,,,,469.0,5.0,,,,
50857_sinR_2,,,,,,,,,,,,,,,,,,,,,489.0,1.0,,,,
50858_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,5516.0,18.0,,,,
50862_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,45.0,1.0,,,,
50863_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,90.0,2.0,,,,
50864_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,15.0,0.0,,,,
50865_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,
50866_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,246.0,2.0,,,,
50867_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,10.0,2.0,,,,
50868_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,12.0,0.0,,,,
50870_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,615.0,4.0,,,,
50871_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,60.0,1.0,,,,
50872_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,157.0,3.0,,,,
50873_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,
50874_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,32.0,0.0,,,,
50875_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,308.0,1.0,,,,
50876_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,11.0,1.0,,,,
50883_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,771.0,3.0,,,,
50884_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,2458.0,12.0,,,,
50885_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,2811.0,3.0,,,,
50899_angR_1,,,,,,,,,,,,,,,,,,,,,1073.0,23.0,,,,
5089_lafU,,,,,,,,,19.0,1.0,12.0,0.0,,,,,35.0,7.0,18.0,3.0,7.0,0.0,,,15.0,4.0
50900_mbtB_2,,,,,,,,,,,,,,,,,,,,,987.0,35.0,,,,
50901_ppsE_1,,,,,,,,,,,,,,,,,,,,,1648.0,68.0,,,,
50902_Thioesterase_domain_protein,,,,,,,,,,,,,,,,,,,,,32.0,1.0,,,,
50903_srfAD,,,,,,,,,,,,,,,,,,,,,142.0,7.0,,,,
50917_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,205.0,1.0,,,,
50918_A-factor_biosynthesis_hotdog_domain_protein,,,,,,,,,,,,,,,,,,,,,39.0,0.0,,,,
50919_acyl_carrier_protein,,,,,,,,,,,,,,,,,,,,,20.0,0.0,,,,
50920_fabF_1,,,,,,,,,,,,,,,,,,,,,286.0,3.0,,,,
50921_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,278.0,1.0,,,,
50922_ynfM_2,,,,,,,,,,,,,,,,,,,,,200.0,1.0,,,,
50924_fas3,,,,,,,,,,,,,,,,,,,,,2668.0,9.0,,,,
50925_esaR_1,,,,,,,,,,,,,,,,,,,,,102.0,0.0,,,,
50926_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,
50928_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,
50929_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,,,
50931_virB2,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,,,
50932_virB4_1,,,,,,,,,,,,,,,,,,,,,37.0,1.0,,,,
50933_virB4_2,,,,,,,,,,,,,,,,,,,,,38.0,1.0,,,,
50937_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,
50938_ptlE,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,
50940_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,193.0,1.0,,,,
50941_Type_IV_secretion_system_protein_virB10,,,,,,,,,,,,,,,,,,,,,67.0,1.0,,,,
50942_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,35.0,1.0,,,,
50946_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,54.0,0.0,,,,
50947_Type_IV_secretion-system_coupling_protein_DNA-binding_domain_protein,,,,,,,,,,,,,,,,,,,,,21.0,5.0,,,,
50948_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,
50949_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,
50953_mas,,,,,,,,,,,,,,,,,,,,,2385.0,2.0,,,,
50954_ppsE_2,,,,,,,,,,,,,,,,,,,,,1653.0,2.0,,,,
50959_angR_2,,,,,,,,,,,,,,,,,,,,,2407.0,0.0,,,,
50960_lgrD_1,,,,,,,,,,,,,,,,,,,,,9300.0,5.0,,,,
50962_grsB_1,,,,,,,,,,,,,,,,,,,,,4099.0,3.0,,,,
50969_ppsC,,,,,,,,,,,,,,,,,,,,,16221.0,13.0,,,,
50970_ppsE_5,,,,,,,,,,,,,,,,,,,,,68201.0,23.0,,,,
50971_lgrD_2,,,,,,,,,,,,,,,,,,,,,50368.0,6.0,,,,
50978_fabG_1,,,,,,,,,,,,,,,,,,,,,78585.0,0.0,,,,
50983_DNA-binding_transcriptional_regulator_AgaR,,,,,,,,,,,,,,,,,,,,,173.0,3.0,,,,
50984_glpR_2,,,,,,,,,,,,,,,,,,,,,1265.0,8.0,,,,
50_hypothetical_protein,701.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,
51002_ddrA,,,,,,,,,,,,,,,,,,,,,87.0,1.0,,,,
51024_yefM,,,,,,,,,,,,,,,,,,,,,1458.0,4.0,4897.0,48.0,,
51038_wbbD,,,,,,,,,,,,,,,,,,,,,1777.0,23.0,,,,
51039_mfpsA,,,,,,,,,,,,,,,,,,,,,1886.0,10.0,,,,
5103_xdhA_1,,,,,,,,,239.0,23.0,,,,,,,,,,,,,,,,
51040_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,2176.0,18.0,,,,
51041_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,2127.0,6.0,,,,
51042_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,4675.0,26.0,,,,
51043_vioB,,,,,,,,,,,,,,,,,,,,,5690.0,14.0,,,,
51044_vioA,,,,,,,,,,,,,,,,,,,,,7685.0,38.0,,,,
51045_tuaB,,,,,,,,,,,,,,,,,,,,,8122.0,36.0,,,,
5104_hypothetical_protein,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,
51056_wcaJ_1,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,
51057_wcaJ_2,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,
51058_wcaJ_3,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
51061_putative_glycosyl_transferase,,,,,,,,,,,,,,,,,,,,,11.0,0.0,,,,
51066_gmd_2,,,,,,,,,,,,,,,,,,,,,13.0,0.0,,,,
5107_yagU_1,,,,,,,,,6499.0,479.0,,,,,,,,,,,,,,,,
5108_yagU_2,,,,,,,,,8053.0,813.0,,,,,,,,,,,,,,,,
51126_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,19.0,1.0,,,,
5113_hypothetical_protein,,,,,,,,,107.0,16.0,,,,,,,,,,,,,,,,
51164_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,202.0,1.0,,,,
51172_psuK_1,,,,,,,,,,,,,,,,,,,,,515.0,0.0,,,,
51173_psuK_2,,,,,,,,,,,,,,,,,,,,,399.0,3.0,,,,
5119_hypothetical_protein,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
51202_yejM_1,,,,,,,,,,,,,,,,,,,,,265.0,1.0,,,,
51203_yejM_2,,,,,,,,,,,,,,,,,,,,,1413.0,12.0,,,,
5124_merA,,,,,,,683.0,4.0,437.0,59.0,477.0,28.0,725.0,161.0,447.0,27.0,602.0,85.0,848.0,6.0,664.0,3.0,322.0,14.0,142.0,34.0
51286_hypothetical_protein,,,,,,,,,,,,,,,,,,,,,218.0,5.0,,,,
51287_von_Willebrand_factor,,,,,,,,,,,,,,,,,,,,,333.0,2.0,390.0,6.0,,
