gene_id	HM1	HM14	HM17	HM3	HM43	HM54	HM56	HM57	HM6	HM66	HM68	HM7	HM86
18661_lolC	PROKKA_00615	PROKKA_01083	PROKKA_00513	PROKKA_04084	PROKKA_00423	PROKKA_02853	PROKKA_03580	PROKKA_04783	PROKKA_04902	PROKKA_04772	PROKKA_00477	PROKKA_00468	PROKKA_03703
18662_lolD_2	PROKKA_00616	PROKKA_01084	PROKKA_00512	PROKKA_04085	PROKKA_00422	PROKKA_02854	PROKKA_03579	PROKKA_04784	PROKKA_04903	PROKKA_04773	PROKKA_00478	PROKKA_00469	PROKKA_03702
18665_nagK	PROKKA_00619	PROKKA_01086	PROKKA_00510	PROKKA_04088	PROKKA_00420	PROKKA_02856	PROKKA_03577	PROKKA_04786	PROKKA_04905	PROKKA_04775	PROKKA_00481	PROKKA_00471	PROKKA_03700
18666_cobB	PROKKA_00620	PROKKA_01087	PROKKA_00509	PROKKA_04089	PROKKA_00419	PROKKA_02857	PROKKA_03576	PROKKA_04787	PROKKA_04906	PROKKA_04776	PROKKA_00482	PROKKA_00472	PROKKA_03699
18668_ymfA	PROKKA_00622	PROKKA_01089	PROKKA_00507	PROKKA_04091	PROKKA_00417	PROKKA_02859	PROKKA_03574	PROKKA_04789	PROKKA_04908	PROKKA_04778	PROKKA_00484	PROKKA_00474	PROKKA_03697
18669_potD	PROKKA_00623	PROKKA_01090	PROKKA_00506	PROKKA_04092	PROKKA_00416	PROKKA_02860	PROKKA_03573	PROKKA_04790	PROKKA_04909	PROKKA_04779	PROKKA_00485	PROKKA_00475	PROKKA_03696
18670_ydcV_2	PROKKA_00624	PROKKA_01091	PROKKA_00505	PROKKA_04093	PROKKA_00415	PROKKA_02861	PROKKA_03572	PROKKA_04791	PROKKA_04910	PROKKA_04780	PROKKA_00486	PROKKA_00476	PROKKA_03695
18671_potB	PROKKA_00625	PROKKA_01151	PROKKA_00437	PROKKA_04094	PROKKA_00414	PROKKA_02932	PROKKA_03571	PROKKA_04860	PROKKA_04911	PROKKA_04852	PROKKA_00487	PROKKA_00515	PROKKA_03694
18672_potA_2	PROKKA_00626	PROKKA_01152	PROKKA_00436	PROKKA_04095	PROKKA_00413	PROKKA_02933	PROKKA_03570	PROKKA_04861	PROKKA_04912	PROKKA_04853	PROKKA_00488	PROKKA_00516	PROKKA_03693
18674_ycfD	PROKKA_00628	PROKKA_01154	PROKKA_00434	PROKKA_04097	PROKKA_00411	PROKKA_02935	PROKKA_03568	PROKKA_04863	PROKKA_04914	PROKKA_04855	PROKKA_00490	PROKKA_00519	PROKKA_03691
18675_phoQ	PROKKA_00629	PROKKA_01155	PROKKA_00433	PROKKA_04098	PROKKA_00410	PROKKA_02936	PROKKA_03567	PROKKA_04880	PROKKA_04915	PROKKA_04856	PROKKA_00491	PROKKA_00520	PROKKA_03690
18677_purB	PROKKA_00632	PROKKA_01157	PROKKA_00431	PROKKA_04100	PROKKA_00408	PROKKA_02938	PROKKA_03565	PROKKA_04882	PROKKA_04917	PROKKA_04858	PROKKA_00493	PROKKA_00523	PROKKA_03688
18678_hflD	PROKKA_00633	PROKKA_01158	PROKKA_00430	PROKKA_04101	PROKKA_00407	PROKKA_02939	PROKKA_03564	PROKKA_04883	PROKKA_04918	PROKKA_04859	PROKKA_00494	PROKKA_00524	PROKKA_03687
18679_mnmA	PROKKA_00634	PROKKA_01159	PROKKA_00429	PROKKA_04102	PROKKA_00406	PROKKA_02940	PROKKA_03563	PROKKA_04884	PROKKA_04919	PROKKA_04860	PROKKA_00495	PROKKA_00525	PROKKA_03686
18680_nudJ_2	PROKKA_00635	PROKKA_01160	PROKKA_00428	PROKKA_04103	PROKKA_00405	PROKKA_02941	PROKKA_03562	PROKKA_04885	PROKKA_04920	PROKKA_04861	PROKKA_00496	PROKKA_00526	PROKKA_03685
18681_rluE	PROKKA_00636	PROKKA_01161	PROKKA_00427	PROKKA_04104	PROKKA_00404	PROKKA_02942	PROKKA_03561	PROKKA_04886	PROKKA_04921	PROKKA_04862	PROKKA_00497	PROKKA_00527	PROKKA_03684
18682_icd	PROKKA_00637	PROKKA_01162	PROKKA_00426	PROKKA_04105	PROKKA_00401	PROKKA_02943	PROKKA_03560	PROKKA_04887	PROKKA_04922	PROKKA_04863	PROKKA_00498	PROKKA_00528	PROKKA_03683
18683_hypothetical_protein	PROKKA_00708	PROKKA_01163	PROKKA_00347	PROKKA_04106	PROKKA_00400	PROKKA_02979	PROKKA_03498	PROKKA_04971	PROKKA_04989	PROKKA_04897	PROKKA_00569	PROKKA_00529	PROKKA_03602
18693_hypothetical_protein	PROKKA_00720	PROKKA_01171	PROKKA_00337	PROKKA_04116	PROKKA_00389	PROKKA_02989	PROKKA_03488	PROKKA_04981	PROKKA_04998	PROKKA_04907	PROKKA_00579	PROKKA_00541	PROKKA_03592
18696_minE	PROKKA_00724	PROKKA_01174	PROKKA_00333	PROKKA_04119	PROKKA_00385	PROKKA_02991	PROKKA_03485	PROKKA_04984	PROKKA_05001	PROKKA_04909	PROKKA_00582	PROKKA_00544	PROKKA_03588
18700_pliG	PROKKA_00728	PROKKA_01178	PROKKA_00329	PROKKA_04123	PROKKA_00381	PROKKA_02995	PROKKA_03481	PROKKA_04988	PROKKA_05005	PROKKA_04913	PROKKA_00586	PROKKA_00550	PROKKA_03583
18701_ycgL	PROKKA_00729	PROKKA_01179	PROKKA_00328	PROKKA_04124	PROKKA_00380	PROKKA_02996	PROKKA_03480	PROKKA_04989	PROKKA_05006	PROKKA_04914	PROKKA_00587	PROKKA_00551	PROKKA_03582
18702_Ureidoglycolate_lyase	PROKKA_00730	PROKKA_01180	PROKKA_00327	PROKKA_04125	PROKKA_00379	PROKKA_02997	PROKKA_03479	PROKKA_04990	PROKKA_05007	PROKKA_04915	PROKKA_00588	PROKKA_00552	PROKKA_03581
18703_hypothetical_protein	PROKKA_00731	PROKKA_01181	PROKKA_00326	PROKKA_04126	PROKKA_00378	PROKKA_02998	PROKKA_03478	PROKKA_04991	PROKKA_05008	PROKKA_04916	PROKKA_00589	PROKKA_00553	PROKKA_03580
18705_lexA_2	PROKKA_00734	PROKKA_01184	PROKKA_00324	PROKKA_04129	PROKKA_00376	PROKKA_03001	PROKKA_03476	PROKKA_04993	PROKKA_05011	PROKKA_04918	PROKKA_00591	PROKKA_00556	PROKKA_03577
18707_dsbB	PROKKA_00736	PROKKA_01187	PROKKA_00322	PROKKA_04131	PROKKA_00374	PROKKA_03003	PROKKA_03474	PROKKA_04995	PROKKA_05013	PROKKA_04920	PROKKA_00593	PROKKA_00558	PROKKA_03574
18708_nhaB	PROKKA_00737	PROKKA_01188	PROKKA_00321	PROKKA_04132	PROKKA_00373	PROKKA_03004	PROKKA_03473	PROKKA_04996	PROKKA_05014	PROKKA_04921	PROKKA_00594	PROKKA_00559	PROKKA_03573
18709_fadR	PROKKA_00738	PROKKA_01189	PROKKA_00320	PROKKA_04133	PROKKA_00372	PROKKA_03005	PROKKA_03472	PROKKA_04997	PROKKA_05015	PROKKA_04922	PROKKA_00595	PROKKA_00560	PROKKA_03572
18710_SpoVR_family_protein	PROKKA_00739	PROKKA_01190	PROKKA_00319	PROKKA_04134	PROKKA_00371	PROKKA_03006	PROKKA_03471	PROKKA_04998	PROKKA_05016	PROKKA_04923	PROKKA_00596	PROKKA_00561	PROKKA_03571
18711_dadA	PROKKA_00740	PROKKA_01191	PROKKA_00318	PROKKA_04135	PROKKA_00370	PROKKA_03007	PROKKA_03470	PROKKA_04999	PROKKA_05017	PROKKA_04924	PROKKA_00597	PROKKA_00562	PROKKA_03570
18712_dadX	PROKKA_00741	PROKKA_01192	PROKKA_00317	PROKKA_04136	PROKKA_00369	PROKKA_03008	PROKKA_03469	PROKKA_05000	PROKKA_05018	PROKKA_04925	PROKKA_00598	PROKKA_00563	PROKKA_03569
18714_cvrA	PROKKA_00744	PROKKA_01194	PROKKA_00316	PROKKA_04138	PROKKA_00368	PROKKA_03009	PROKKA_03468	PROKKA_05001	PROKKA_05019	PROKKA_04926	PROKKA_00599	PROKKA_00565	PROKKA_03568
18715_ldcA	PROKKA_00745	PROKKA_01195	PROKKA_00315	PROKKA_04139	PROKKA_00367	PROKKA_03010	PROKKA_03467	PROKKA_05002	PROKKA_05020	PROKKA_04927	PROKKA_00600	PROKKA_00566	PROKKA_03567
18717_ycgR	PROKKA_00747	PROKKA_01197	PROKKA_00313	PROKKA_04141	PROKKA_00365	PROKKA_03012	PROKKA_03465	PROKKA_05004	PROKKA_05022	PROKKA_04929	PROKKA_00602	PROKKA_00568	PROKKA_03565
18718_hypothetical_protein	PROKKA_00748	PROKKA_01198	PROKKA_00312	PROKKA_04142	PROKKA_00364	PROKKA_03013	PROKKA_03464	PROKKA_05005	PROKKA_05023	PROKKA_04930	PROKKA_00603	PROKKA_00569	PROKKA_03564
18720_treA_2	PROKKA_00755	PROKKA_01200	PROKKA_00303	PROKKA_04144	PROKKA_00356	PROKKA_03021	PROKKA_03457	PROKKA_05013	PROKKA_05031	PROKKA_04938	PROKKA_00611	PROKKA_00571	PROKKA_03557
18722_dhaL	PROKKA_00757	PROKKA_01202	PROKKA_00300	PROKKA_04146	PROKKA_00354	PROKKA_03023	PROKKA_03454	PROKKA_05015	PROKKA_05033	PROKKA_04941	PROKKA_00613	PROKKA_00573	PROKKA_03555
18726_ychF	PROKKA_00762	PROKKA_01208	PROKKA_00297	PROKKA_04150	PROKKA_00351	PROKKA_03026	PROKKA_03451	PROKKA_05018	PROKKA_05069	PROKKA_04944	PROKKA_00616	PROKKA_00578	PROKKA_03552
18727_pth	PROKKA_00763	PROKKA_01209	PROKKA_00296	PROKKA_04151	PROKKA_00350	PROKKA_03027	PROKKA_03450	PROKKA_05019	PROKKA_05070	PROKKA_04945	PROKKA_00617	PROKKA_00579	PROKKA_03551
18728_hypothetical_protein	PROKKA_00764	PROKKA_01210	PROKKA_00295	PROKKA_04152	PROKKA_00349	PROKKA_03028	PROKKA_03449	PROKKA_05020	PROKKA_05071	PROKKA_04946	PROKKA_00618	PROKKA_00580	PROKKA_03550
18732_lolB	PROKKA_00769	PROKKA_01214	PROKKA_00291	PROKKA_04156	PROKKA_00344	PROKKA_03032	PROKKA_03445	PROKKA_05024	PROKKA_05075	PROKKA_04951	PROKKA_00623	PROKKA_00585	PROKKA_03545
18733_hemA	PROKKA_00770	PROKKA_01215	PROKKA_00290	PROKKA_04157	PROKKA_00343	PROKKA_03033	PROKKA_03444	PROKKA_05025	PROKKA_05076	PROKKA_04952	PROKKA_00624	PROKKA_00586	PROKKA_03544
18734_prfA_2	PROKKA_00771	PROKKA_01216	PROKKA_00289	PROKKA_04158	PROKKA_00342	PROKKA_03034	PROKKA_03443	PROKKA_05026	PROKKA_05077	PROKKA_04953	PROKKA_00625	PROKKA_00587	PROKKA_03543
18735_prmC	PROKKA_00772	PROKKA_01217	PROKKA_00288	PROKKA_04159	PROKKA_00341	PROKKA_03035	PROKKA_03442	PROKKA_05027	PROKKA_05078	PROKKA_04954	PROKKA_00626	PROKKA_00588	PROKKA_03542
18736_hypothetical_protein	PROKKA_00773	PROKKA_01218	PROKKA_00287	PROKKA_04160	PROKKA_00340	PROKKA_03036	PROKKA_03441	PROKKA_05028	PROKKA_05079	PROKKA_04955	PROKKA_00627	PROKKA_00589	PROKKA_03541
18737_hypothetical_protein	PROKKA_00774	PROKKA_01219	PROKKA_00286	PROKKA_04161	PROKKA_00339	PROKKA_03037	PROKKA_03440	PROKKA_05029	PROKKA_05080	PROKKA_04956	PROKKA_00628	PROKKA_00590	PROKKA_03540
18738_kdsA	PROKKA_00775	PROKKA_01220	PROKKA_00285	PROKKA_04162	PROKKA_00338	PROKKA_03038	PROKKA_03439	PROKKA_05030	PROKKA_05081	PROKKA_04957	PROKKA_00629	PROKKA_00591	PROKKA_03539
18742_chaA	PROKKA_00779	PROKKA_01227	PROKKA_00282	PROKKA_04169	PROKKA_00335	PROKKA_03041	PROKKA_03437	PROKKA_05033	PROKKA_05084	PROKKA_04959	PROKKA_00632	PROKKA_00598	PROKKA_03536
18743_chaB	PROKKA_00780	PROKKA_01228	PROKKA_00281	PROKKA_04170	PROKKA_00334	PROKKA_03042	PROKKA_03436	PROKKA_05034	PROKKA_05085	PROKKA_04960	PROKKA_00633	PROKKA_00599	PROKKA_03535
18744_ChaC-like_protein	PROKKA_00781	PROKKA_01229	PROKKA_00280	PROKKA_04171	PROKKA_00333	PROKKA_03043	PROKKA_03435	PROKKA_05035	PROKKA_05086	PROKKA_04961	PROKKA_00634	PROKKA_00600	PROKKA_03534
18745_DsrE-DsrF-like_family_protein	PROKKA_00782	PROKKA_01230	PROKKA_00279	PROKKA_04172	PROKKA_00332	PROKKA_03044	PROKKA_03434	PROKKA_05036	PROKKA_05087	PROKKA_04962	PROKKA_00635	PROKKA_00601	PROKKA_03533
18746_Invasin	PROKKA_00783	PROKKA_01231	PROKKA_00278	PROKKA_04173	PROKKA_00331	PROKKA_03045	PROKKA_03433	PROKKA_05037	PROKKA_05088	PROKKA_04963	PROKKA_00636	PROKKA_00602	PROKKA_03532
18747_narL_2	PROKKA_00784	PROKKA_01232	PROKKA_00277	PROKKA_04174	PROKKA_00330	PROKKA_03046	PROKKA_03432	PROKKA_05038	PROKKA_05089	PROKKA_04964	PROKKA_00637	PROKKA_00603	PROKKA_03531
18748_narX_2	PROKKA_00785	PROKKA_01233	PROKKA_00276	PROKKA_04175	PROKKA_00329	PROKKA_03047	PROKKA_03431	PROKKA_05039	PROKKA_05090	PROKKA_04965	PROKKA_00638	PROKKA_00604	PROKKA_03530
18749_hypothetical_protein	PROKKA_00786	PROKKA_01234	PROKKA_00275	PROKKA_04176	PROKKA_00328	PROKKA_03048	PROKKA_03430	PROKKA_05040	PROKKA_05091	PROKKA_04966	PROKKA_00639	PROKKA_00605	PROKKA_03529
18750_narK	PROKKA_01066	PROKKA_01458	PROKKA_00274	PROKKA_04408	PROKKA_00327	PROKKA_03346	PROKKA_03429	PROKKA_05041	PROKKA_05092	PROKKA_04967	PROKKA_00842	PROKKA_00889	PROKKA_03528
18752_narH	PROKKA_01064	PROKKA_01456	PROKKA_00271	PROKKA_04406	PROKKA_00325	PROKKA_03344	PROKKA_03427	PROKKA_05043	PROKKA_05094	PROKKA_04969	PROKKA_00840	PROKKA_00887	PROKKA_03526
18753_narJ	PROKKA_00790	PROKKA_01238	PROKKA_00270	PROKKA_04180	PROKKA_00324	PROKKA_03052	PROKKA_03426	PROKKA_05044	PROKKA_05095	PROKKA_04970	PROKKA_00644	PROKKA_00609	PROKKA_03525
18754_narI	PROKKA_00791	PROKKA_01239	PROKKA_00269	PROKKA_04181	PROKKA_00323	PROKKA_03053	PROKKA_03425	PROKKA_05045	PROKKA_05096	PROKKA_04971	PROKKA_00645	PROKKA_00610	PROKKA_03524
18755_purU	PROKKA_00797	PROKKA_01243	PROKKA_00257	PROKKA_04185	PROKKA_00317	PROKKA_03058	PROKKA_03414	PROKKA_05055	PROKKA_05106	PROKKA_04976	PROKKA_00651	PROKKA_00615	PROKKA_03519
18756_hypothetical_protein	PROKKA_00798	PROKKA_01244	PROKKA_00256	PROKKA_04186	PROKKA_00316	PROKKA_03059	PROKKA_03413	PROKKA_05056	PROKKA_05107	PROKKA_04977	PROKKA_00652	PROKKA_00616	PROKKA_03518
18757_rssA	PROKKA_00799	PROKKA_01245	PROKKA_00255	PROKKA_04187	PROKKA_00315	PROKKA_03060	PROKKA_03412	PROKKA_05057	PROKKA_05108	PROKKA_04978	PROKKA_00653	PROKKA_00617	PROKKA_03517
18758_rssB	PROKKA_00800	PROKKA_01246	PROKKA_00254	PROKKA_04188	PROKKA_00314	PROKKA_03061	PROKKA_03411	PROKKA_05058	PROKKA_05109	PROKKA_04979	PROKKA_00654	PROKKA_00618	PROKKA_03516
18759_galU	PROKKA_00801	PROKKA_01247	PROKKA_00253	PROKKA_04189	PROKKA_00313	PROKKA_03062	PROKKA_03410	PROKKA_05059	PROKKA_05110	PROKKA_04980	PROKKA_00655	PROKKA_00619	PROKKA_03515
18760_hns_2	PROKKA_00804	PROKKA_01248	PROKKA_00252	PROKKA_04190	PROKKA_00312	PROKKA_03063	PROKKA_03409	PROKKA_05060	PROKKA_05111	PROKKA_04981	PROKKA_00656	PROKKA_00620	PROKKA_03514
18761_tdk	PROKKA_00805	PROKKA_01249	PROKKA_00251	PROKKA_04191	PROKKA_00311	PROKKA_03064	PROKKA_03408	PROKKA_05061	PROKKA_05112	PROKKA_04982	PROKKA_00657	PROKKA_00621	PROKKA_03513
18764_adhE_2	PROKKA_00807	PROKKA_01250	PROKKA_00249	PROKKA_04194	PROKKA_00309	PROKKA_03066	PROKKA_03406	PROKKA_05063	PROKKA_05114	PROKKA_04984	PROKKA_00659	PROKKA_00625	PROKKA_03511
18765_hypothetical_protein	PROKKA_00808	PROKKA_01251	PROKKA_00248	PROKKA_04195	PROKKA_00308	PROKKA_03067	PROKKA_03405	PROKKA_05064	PROKKA_05115	PROKKA_04985	PROKKA_00660	PROKKA_00626	PROKKA_03510
18768_oppA	PROKKA_00811	PROKKA_01253	PROKKA_00245	PROKKA_04198	PROKKA_00305	PROKKA_03070	PROKKA_03402	PROKKA_05067	PROKKA_05118	PROKKA_04988	PROKKA_00663	PROKKA_00629	PROKKA_03507
18770_oppC	PROKKA_00813	PROKKA_01255	PROKKA_00243	PROKKA_04200	PROKKA_00303	PROKKA_03072	PROKKA_03400	PROKKA_05069	PROKKA_05120	PROKKA_04990	PROKKA_00665	PROKKA_00631	PROKKA_03504
18772_oppF_2	PROKKA_00815	PROKKA_01257	PROKKA_00241	PROKKA_04202	PROKKA_00301	PROKKA_03074	PROKKA_03398	PROKKA_05071	PROKKA_05122	PROKKA_04993	PROKKA_00667	PROKKA_00634	PROKKA_03502
18773_dsDNA-mimic_protein	PROKKA_00816	PROKKA_01258	PROKKA_00240	PROKKA_04203	PROKKA_00300	PROKKA_03075	PROKKA_03397	PROKKA_05072	PROKKA_05123	PROKKA_04994	PROKKA_00668	PROKKA_00635	PROKKA_03501
18776_YciI-like_protein	PROKKA_00819	PROKKA_01262	PROKKA_00237	PROKKA_04206	PROKKA_00297	PROKKA_03078	PROKKA_03394	PROKKA_05075	PROKKA_05126	PROKKA_04998	PROKKA_00672	PROKKA_00639	PROKKA_03498
18777_transport_protein_TonB	PROKKA_00820	PROKKA_01263	PROKKA_00236	PROKKA_04207	PROKKA_00296	PROKKA_03079	PROKKA_03393	PROKKA_05076	PROKKA_05127	PROKKA_04999	PROKKA_00673	PROKKA_00640	PROKKA_03497
18778_putative_acyl-CoA_thioester_hydrolase	PROKKA_00821	PROKKA_01264	PROKKA_00235	PROKKA_04208	PROKKA_00295	PROKKA_03080	PROKKA_03392	PROKKA_05077	PROKKA_05128	PROKKA_05000	PROKKA_00674	PROKKA_00641	PROKKA_03496
18779_yciB	PROKKA_00822	PROKKA_01265	PROKKA_00234	PROKKA_04209	PROKKA_00294	PROKKA_03081	PROKKA_03391	PROKKA_05078	PROKKA_05129	PROKKA_05001	PROKKA_00675	PROKKA_00642	PROKKA_03495
18780_hypothetical_protein	PROKKA_00823	PROKKA_01266	PROKKA_00233	PROKKA_04210	PROKKA_00293	PROKKA_03082	PROKKA_03390	PROKKA_05079	PROKKA_05130	PROKKA_05002	PROKKA_00676	PROKKA_00643	PROKKA_03494
18781_ompW	PROKKA_00824	PROKKA_01267	PROKKA_00232	PROKKA_04211	PROKKA_00292	PROKKA_03083	PROKKA_03389	PROKKA_05080	PROKKA_05131	PROKKA_05003	PROKKA_00677	PROKKA_00644	PROKKA_03493
18785_trpA	PROKKA_00896	PROKKA_01271	PROKKA_00229	PROKKA_04215	PROKKA_00214	PROKKA_03176	PROKKA_03388	PROKKA_05083	PROKKA_00018	PROKKA_05004	PROKKA_00681	PROKKA_00648	PROKKA_03489
18786_trpB	PROKKA_00897	PROKKA_01272	PROKKA_00228	PROKKA_04216	PROKKA_00213	PROKKA_03177	PROKKA_03387	PROKKA_05084	PROKKA_05205	PROKKA_05005	PROKKA_00682	PROKKA_00649	PROKKA_03488
18787_trpC	PROKKA_00898	PROKKA_01273	PROKKA_00227	PROKKA_04217	PROKKA_00212	PROKKA_03178	PROKKA_03386	PROKKA_05085	PROKKA_00020	PROKKA_05006	PROKKA_00683	PROKKA_00650	PROKKA_03487
18788_trpGD	PROKKA_00899	PROKKA_01274	PROKKA_00226	PROKKA_04218	PROKKA_00211	PROKKA_03179	PROKKA_03385	PROKKA_05086	PROKKA_00021	PROKKA_05007	PROKKA_00684	PROKKA_00652	PROKKA_03486
18793_btuR	PROKKA_00906	PROKKA_01280	PROKKA_00219	PROKKA_04224	PROKKA_00202	PROKKA_03186	PROKKA_03376	PROKKA_05093	PROKKA_00030	PROKKA_05015	PROKKA_00691	PROKKA_00661	PROKKA_03477
18794_yciK	PROKKA_00907	PROKKA_01281	PROKKA_00218	PROKKA_04225	PROKKA_00201	PROKKA_03187	PROKKA_03375	PROKKA_05094	PROKKA_00031	PROKKA_05016	PROKKA_00692	PROKKA_00662	PROKKA_03476
18796_hypothetical_protein	PROKKA_00909	PROKKA_01283	PROKKA_00216	PROKKA_04227	PROKKA_00199	PROKKA_03189	PROKKA_03373	PROKKA_05096	PROKKA_00033	PROKKA_05018	PROKKA_00694	PROKKA_00665	PROKKA_03474
18800_hypothetical_protein	PROKKA_00914	PROKKA_01290	PROKKA_00211	PROKKA_04231	PROKKA_00195	PROKKA_03193	PROKKA_03369	PROKKA_05100	PROKKA_00038	PROKKA_05022	PROKKA_00698	PROKKA_00669	PROKKA_03470
18802_acnA	PROKKA_00916	PROKKA_01293	PROKKA_00209	PROKKA_04234	PROKKA_00193	PROKKA_03195	PROKKA_03367	PROKKA_05102	PROKKA_00040	PROKKA_05024	PROKKA_00700	PROKKA_00672	PROKKA_03468
18803_ribA	PROKKA_00917	PROKKA_01294	PROKKA_00208	PROKKA_04235	PROKKA_00192	PROKKA_03196	PROKKA_03366	PROKKA_05103	PROKKA_00041	PROKKA_05025	PROKKA_00701	PROKKA_00673	PROKKA_03467
18804_pgpB	PROKKA_00918	PROKKA_01295	PROKKA_00207	PROKKA_04236	PROKKA_00191	PROKKA_03197	PROKKA_03365	PROKKA_05104	PROKKA_00042	PROKKA_05026	PROKKA_00702	PROKKA_00674	PROKKA_03466
18805_yciS	PROKKA_00919	PROKKA_01296	PROKKA_00206	PROKKA_04237	PROKKA_00190	PROKKA_03198	PROKKA_03364	PROKKA_05105	PROKKA_00043	PROKKA_05027	PROKKA_00703	PROKKA_00675	PROKKA_03465
18806_tetratricopeptide_repeat_protein	PROKKA_00920	PROKKA_01297	PROKKA_00205	PROKKA_04238	PROKKA_00189	PROKKA_03199	PROKKA_03363	PROKKA_00022	PROKKA_00044	PROKKA_05028	PROKKA_00704	PROKKA_00676	PROKKA_03464
18807_pyrF	PROKKA_00921	PROKKA_01298	PROKKA_00204	PROKKA_04239	PROKKA_00188	PROKKA_03200	PROKKA_03362	PROKKA_05108	PROKKA_00045	PROKKA_05029	PROKKA_00705	PROKKA_00677	PROKKA_03463
18808_translation_initiation_factor_Sui1	PROKKA_00922	PROKKA_01299	PROKKA_00203	PROKKA_04240	PROKKA_00187	PROKKA_03201	PROKKA_03361	PROKKA_05109	PROKKA_00046	PROKKA_05030	PROKKA_00706	PROKKA_00678	PROKKA_03462
18809_osmB	PROKKA_00923	PROKKA_01300	PROKKA_00202	PROKKA_04241	PROKKA_00186	PROKKA_03202	PROKKA_03360	PROKKA_05110	PROKKA_00047	PROKKA_05031	PROKKA_00707	PROKKA_00679	PROKKA_03461
18810_srlR_6	PROKKA_00924	PROKKA_01301	PROKKA_00201	PROKKA_04242	PROKKA_00185	PROKKA_03203	PROKKA_03359	PROKKA_00026	PROKKA_00048	PROKKA_05032	PROKKA_00708	PROKKA_00680	PROKKA_03460
18811_hypothetical_protein	PROKKA_00925	PROKKA_01302	PROKKA_00200	PROKKA_04243	PROKKA_00184	PROKKA_03204	PROKKA_03358	PROKKA_00027	PROKKA_00049	PROKKA_05033	PROKKA_00709	PROKKA_00681	PROKKA_03459
18814_hypothetical_protein	PROKKA_00928	PROKKA_01305	PROKKA_00196	PROKKA_04246	PROKKA_00181	PROKKA_03207	PROKKA_03355	PROKKA_00031	PROKKA_00052	PROKKA_05036	PROKKA_00712	PROKKA_00686	PROKKA_03456
18815_fabI	PROKKA_00929	PROKKA_01306	PROKKA_00195	PROKKA_04247	PROKKA_00180	PROKKA_03208	PROKKA_03354	PROKKA_00032	PROKKA_00053	PROKKA_05037	PROKKA_00713	PROKKA_00687	PROKKA_03453
18817_oppF_3	PROKKA_00931	PROKKA_01308	PROKKA_00189	PROKKA_04249	PROKKA_00172	PROKKA_03215	PROKKA_03348	PROKKA_00038	PROKKA_00059	PROKKA_05044	PROKKA_00719	PROKKA_00689	PROKKA_03447
18818_ddpD_1	PROKKA_00932	PROKKA_01309	PROKKA_00188	PROKKA_04250	PROKKA_00171	PROKKA_03216	PROKKA_03347	PROKKA_00039	PROKKA_00060	PROKKA_05045	PROKKA_00720	PROKKA_00690	PROKKA_03446
18820_sapB	PROKKA_00934	PROKKA_01311	PROKKA_00186	PROKKA_04252	PROKKA_00169	PROKKA_03218	PROKKA_03345	PROKKA_00041	PROKKA_00062	PROKKA_05047	PROKKA_00722	PROKKA_00692	PROKKA_03444
18821_dppA_2	PROKKA_00935	PROKKA_01312	PROKKA_00185	PROKKA_04253	PROKKA_00168	PROKKA_03219	PROKKA_03344	PROKKA_00042	PROKKA_00063	PROKKA_05048	PROKKA_00723	PROKKA_00693	PROKKA_03443
18822_hypothetical_protein	PROKKA_00936	PROKKA_01313	PROKKA_00184	PROKKA_04254	PROKKA_00167	PROKKA_03220	PROKKA_03343	PROKKA_00043	PROKKA_00064	PROKKA_05049	PROKKA_00724	PROKKA_00694	PROKKA_03442
18830_pspF	PROKKA_00944	PROKKA_01321	PROKKA_00183	PROKKA_04262	PROKKA_00166	PROKKA_03221	PROKKA_03342	PROKKA_00044	PROKKA_00065	PROKKA_05050	PROKKA_00725	PROKKA_00702	PROKKA_03440
18831_pspA	PROKKA_00945	PROKKA_01322	PROKKA_00182	PROKKA_04263	PROKKA_00165	PROKKA_03222	PROKKA_03341	PROKKA_00045	PROKKA_00066	PROKKA_05051	PROKKA_00726	PROKKA_00703	PROKKA_03439
18832_pspB_2	PROKKA_00946	PROKKA_01323	PROKKA_00181	PROKKA_04264	PROKKA_00164	PROKKA_03223	PROKKA_03340	PROKKA_00046	PROKKA_00067	PROKKA_05052	PROKKA_00727	PROKKA_00704	PROKKA_03438
18833_pspC	PROKKA_00947	PROKKA_01324	PROKKA_00180	PROKKA_04265	PROKKA_00163	PROKKA_03224	PROKKA_03339	PROKKA_00047	PROKKA_00068	PROKKA_05053	PROKKA_00728	PROKKA_00705	PROKKA_03437
18834_pspD	PROKKA_00948	PROKKA_01325	PROKKA_00179	PROKKA_04266	PROKKA_00162	PROKKA_03225	PROKKA_03338	PROKKA_00048	PROKKA_00069	PROKKA_05054	PROKKA_00729	PROKKA_00706	PROKKA_03436
18835_pspE	PROKKA_00949	PROKKA_01326	PROKKA_00178	PROKKA_04267	PROKKA_00161	PROKKA_03226	PROKKA_03337	PROKKA_00049	PROKKA_00070	PROKKA_05055	PROKKA_00730	PROKKA_00707	PROKKA_03435
18848_hypothetical_protein	PROKKA_00950	PROKKA_01340	PROKKA_00164	PROKKA_04280	PROKKA_00147	PROKKA_03239	PROKKA_03323	PROKKA_00062	PROKKA_00083	PROKKA_05068	PROKKA_00743	PROKKA_00720	PROKKA_03421
