"","UR1","UTI1","UR3","UTI3","UR6","UTI6","UR7","UTI7","UR14","UTI14","UR17","UTI17","UR43","UTI43","UR54","UTI54","UR56","UTI56","UR57","UTI57","UR66","UTI66","UR68","UTI68","UR86","UTI86"
"18634_rpmF",1189,746,1107,1438,1589,146,1050,94,972,1539,1138,276,1478,316,1331,1008,1121,2817,892,53,1100,4,1294,123,1078,1065
"18635_plsX",1453,1200,1935,2109,3369,660,2116,196,1797,2581,2211,530,1564,588,1498,2235,1407,5403,1103,80,1471,13,2850,224,1351,1977
"18636_fabH",1634,1393,1634,2487,2847,721,1733,257,1692,2449,2260,736,2185,845,1702,2288,2516,7665,1659,107,1853,21,3161,236,1946,2612
"18637_fabD",4693,3170,4380,6733,4743,989,4765,532,5881,9295,5512,1484,7968,1681,4962,5175,6485,16666,5966,256,3795,35,8102,491,3860,5381
"18638_fabG_5",5657,4230,6535,8732,9040,1317,8378,1008,7334,12675,9078,2169,12074,2432,10270,7168,10588,22653,10855,334,9704,48,13116,912,9427,9056
"18639_acpP",22859,11487,45209,24632,54545,3429,60554,1887,47196,58316,44970,4495,53312,9352,55332,20308,46920,51671,43468,971,41993,218,59188,2061,38461,25888
"18640_fabF",11412,7362,16739,17361,18591,2221,18394,1334,18370,27708,18028,2950,19435,3491,15564,11074,14905,32233,15142,535,11324,81,16857,1297,14961,9160
"18641_pabC",1895,377,1071,574,1718,163,1377,73,2076,1183,1284,197,954,241,857,612,1142,1624,1306,31,678,7,2297,56,1149,647
"18642_putative_aminodeoxychorismate_lyase",1698,388,1313,804,2130,180,1529,95,2067,1596,1505,247,975,244,1032,741,1038,1830,1100,39,855,9,2052,56,978,790
"18644_holB",1223,324,1286,920,1466,177,1364,92,1983,1175,1447,205,989,266,864,714,806,1309,876,39,664,8,1538,67,871,592
"18649_hypothetical_protein",1426,155,3125,447,1930,75,2028,30,2688,604,1745,57,2233,117,1812,315,1345,700,1712,12,1024,0,1290,30,1085,306
"18650_lpoB",3782,206,4027,561,2502,106,3855,56,2858,443,2552,96,3251,138,2399,445,1915,901,2397,21,1377,1,1455,52,1207,308
"18651_thiK",800,170,1241,418,1078,69,1554,36,1213,750,990,56,1246,119,1104,417,699,674,909,14,724,1,1334,25,675,298
"18652_nagZ",1749,415,2705,796,2545,166,3530,102,2446,1418,2561,218,4062,258,2767,934,2210,1490,3037,40,1718,9,3253,115,1783,615
"18653_hypothetical_protein",2822,452,3146,1112,2536,122,3944,105,2883,2383,1807,134,3457,241,1673,653,1701,1163,2236,36,1286,2,2614,88,1555,428
"18656_comR",1384,111,2299,366,1541,51,2126,18,1276,482,698,26,1452,93,1074,247,674,300,1119,16,714,4,1693,36,857,224
"18657_bhsA_5",1348,594,1974,1451,638,485,2682,205,1345,1493,1181,87,350,72,787,756,371,392,1193,50,685,2,3520,271,1511,405
"18659_mfd",3325,809,3805,1146,3514,374,4157,99,4217,1494,3570,263,3628,578,3179,1205,2605,2142,2982,53,2536,13,9820,141,2912,1129
"18661_lolC",815,455,1939,975,1451,188,1998,88,1227,1179,318,38,1074,214,861,860,676,1169,776,25,872,5,3100,61,477,350
"18662_lolD_2",425,248,608,273,480,63,823,26,639,401,352,40,404,74,403,302,271,392,281,8,338,2,882,21,410,211
"18665_nagK",1228,342,1633,525,1246,145,1642,41,1539,805,1278,110,1414,164,1954,589,1504,1017,1584,17,1574,6,1992,58,1003,443
"18666_cobB",1435,217,1804,305,1605,69,1846,31,1529,602,1451,72,1731,126,2618,541,2093,787,2036,13,1944,7,2529,41,1047,303
"18668_ymfA",66,34,61,55,62,12,101,4,115,103,234,27,149,31,132,72,96,80,130,4,83,1,56,10,63,99
"18669_potD",3114,1815,2828,4114,3871,465,5312,208,4160,2867,4113,433,5737,813,4750,1418,4031,6724,5197,87,2131,12,2797,199,1930,3056
"18670_ydcV_2",344,359,472,1075,653,104,1552,48,1241,1079,755,117,858,167,800,389,609,1478,658,17,381,8,385,44,251,566
"18671_potB",115,169,183,433,462,59,65,6,333,541,892,161,249,109,281,187,197,809,173,26,171,2,215,17,126,331
"18672_potA_2",1316,906,2302,2540,3321,242,1766,125,1802,4031,2344,681,809,623,704,1104,505,3674,793,98,612,17,807,149,815,1775
"18674_ycfD",3156,383,5228,909,3829,135,5460,77,5203,1607,3326,200,2895,245,2265,503,2226,1557,1907,12,1732,11,2443,81,1981,881
"18675_phoQ",1801,333,3509,880,3349,300,3818,60,3115,1317,2639,170,2599,375,2659,950,1920,1659,2890,44,2534,9,4397,102,2153,835
"18677_purB",1210,1397,1352,4189,1795,753,1414,327,1882,3698,1830,419,1757,347,3982,2909,1815,6843,805,106,975,12,2130,292,994,1943
"18678_hflD",1084,883,1609,1848,2593,426,1614,131,1765,583,1897,339,1140,167,1436,1705,843,3315,783,65,827,10,1632,137,1092,1180
"18679_mnmA",3111,1400,6254,3554,6068,627,5368,272,4157,4140,2471,477,2037,578,2040,2444,1437,5793,1592,103,1523,18,2985,265,2006,2156
"18680_nudJ_2",339,143,475,118,561,67,430,13,428,175,412,29,361,31,361,232,199,301,279,10,292,3,468,17,328,140
"18681_rluE",910,679,1346,758,1582,314,961,59,888,930,873,180,1109,119,1048,1307,972,2419,771,34,860,7,2033,104,819,639
"18682_icd",87533,2687,66063,9330,61918,983,52500,406,72052,26490,60558,680,69345,3497,110756,6225,71365,8970,115632,125,48070,66,90055,751,36687,4907
"18683_hypothetical_protein",131,17,213,18,496,20,182,7,56,46,109,54,89,40,72,27,105,374,43,4,85,6,90,15,73,104
"18693_hypothetical_protein",138,41,117,20,72,2,120,2,80,38,67,8,78,15,315,94,48,74,48,3,239,2,1051,1,23,22
"18696_minE",2203,193,3616,580,4103,109,4628,58,4713,975,4347,129,3666,227,4032,512,4275,1461,3313,22,2809,6,3802,55,1893,405
"18700_pliG",1346,64,2758,1076,1972,65,3537,67,3720,1037,1362,38,1916,115,1928,227,1480,405,1941,3,1668,4,783,16,1050,113
"18701_ycgL",1015,132,1892,308,2103,60,2251,60,2057,1029,1121,120,1526,225,753,202,870,1166,972,20,477,1,2050,76,740,545
"18702_Ureidoglycolate_lyase",1984,196,3670,355,2851,75,3627,43,2510,839,1309,67,2356,210,1471,339,1311,909,1598,17,1159,2,2513,41,1133,512
"18703_hypothetical_protein",1278,208,1793,432,1042,84,1493,38,618,490,440,61,542,74,382,349,308,520,368,15,342,4,1021,29,317,281
"18705_lexA_2",151,14,369,79,296,19,314,6,237,100,312,28,320,26,223,75,231,268,336,7,272,0,409,11,300,98
"18707_dsbB",434,72,706,224,526,34,704,36,419,204,246,76,334,69,248,146,275,430,176,5,194,3,520,27,272,134
"18708_nhaB",1591,281,3376,1049,4077,152,4025,65,3145,819,3334,151,4533,335,1205,519,4276,2500,2320,31,1959,1,3909,49,2661,967
"18709_fadR",857,192,1556,550,1497,104,1586,95,1331,1181,1706,214,1607,325,2576,924,867,1161,1510,32,1845,13,1470,73,1868,821
"18710_SpoVR_family_protein",1348,20,3920,27,687,26,4622,11,1783,68,1707,9,4877,61,2141,34,2524,127,7763,4,2352,1,846,2,228,11
"18711_dadA",3238,84,1914,180,1076,43,3682,28,5357,412,1619,24,3571,143,4798,141,1429,179,6695,2,1140,2,1552,16,683,112
"18712_dadX",2705,53,1226,158,657,25,2177,20,2896,297,1181,12,1968,103,2665,100,1117,125,4455,4,834,3,1059,9,482,135
"18714_cvrA",1627,252,3625,440,2954,111,4301,35,2306,619,2660,111,2415,221,2166,581,2064,991,1811,20,1934,3,2611,36,2269,540
"18715_ldcA",1009,107,1951,290,1563,53,1906,21,1359,358,1409,53,1287,104,1128,176,1044,463,1141,11,929,4,1637,26,1161,217
"18717_ycgR",55,0,746,3,41,1,1241,0,35,12,61,1,237,19,24,3,35,8,15,1,19,1,50,0,12,6
"18718_hypothetical_protein",65,0,119,3,32,4,174,0,59,1,64,0,96,1,59,4,67,9,159,0,67,0,25,0,8,1
"18720_treA_2",763,5,2782,59,717,13,2940,11,1138,67,1238,12,1027,11,1069,25,959,72,1424,10,837,6,931,7,191,39
"18722_dhaL",1103,24,982,32,505,23,633,2,1088,140,271,6,294,79,265,14,301,76,246,0,630,2,552,7,286,51
"18726_ychF",3919,2904,6732,3969,9365,867,7423,261,5493,7256,5316,1183,5632,1575,6406,5264,3150,10469,3416,232,2665,42,7091,440,3486,4465
"18727_pth",486,293,887,474,1129,116,882,48,619,616,506,100,525,97,419,404,262,961,312,20,297,6,1153,43,295,359
"18728_hypothetical_protein",1198,4,974,11,408,26,1382,1,1806,13,812,0,644,33,1623,8,793,27,819,0,1005,0,151,1,890,14
"18732_lolB",2989,483,3167,933,2266,212,3028,83,2272,1168,1893,193,2332,354,2070,790,1621,1332,1927,30,1290,9,2086,68,1461,661
"18733_hemA",3445,1078,4895,1832,6179,768,4022,230,4454,1608,3257,412,4529,583,3101,2004,3155,4339,3634,92,2770,11,5648,244,3893,1824
"18734_prfA_2",1801,1447,4377,2882,5241,658,4900,248,5755,4155,3273,445,3710,902,2488,2810,2931,4881,2351,133,2161,26,5012,260,2679,2270
"18735_prmC",361,390,461,483,536,155,398,44,561,372,503,112,405,123,434,703,436,1063,281,34,299,5,732,58,388,465
"18736_hypothetical_protein",529,164,624,179,525,98,483,24,351,242,475,63,562,94,477,385,358,574,421,9,423,2,618,30,369,202
"18737_hypothetical_protein",942,296,2243,738,1261,183,1946,75,1666,1281,1040,109,1182,136,823,459,796,899,1014,19,631,5,1153,53,630,367
"18738_kdsA",2709,703,5060,1596,5524,391,5750,115,5526,2151,5394,364,4409,460,3056,1262,4238,3714,5508,47,2272,16,4429,145,2429,1799
"18742_chaA",620,201,880,389,2074,138,932,100,681,334,1100,115,2428,508,939,443,970,1778,914,22,899,3,1668,16,471,352
"18743_chaB",358,19,1086,43,706,20,1766,4,625,102,1262,23,1334,58,2038,109,2012,192,1743,6,2029,3,1278,12,506,98
"18744_ChaC-like_protein",1605,101,2411,86,1393,50,2636,9,1479,119,964,18,2463,47,2022,153,1981,210,1393,8,2145,0,5258,28,1104,150
"18745_DsrE-DsrF-like_family_protein",2077,132,2490,422,1869,41,1791,29,1622,370,1952,37,1681,131,2229,153,1249,412,1517,8,1264,2,966,22,1118,190
"18746_Invasin",236,53,864,158,345,14,926,20,512,263,208,13,230,26,202,48,218,140,147,4,277,2,279,3,209,39
"18747_narL_2",4873,562,6271,1650,5527,179,4971,60,5728,1907,3310,75,5693,213,2697,575,3832,2033,6342,43,4140,6,2144,72,5537,1037
"18748_narX_2",2346,213,4154,856,3717,158,3934,115,3289,907,1439,48,3977,183,1274,358,1820,1205,3332,26,1875,5,3049,39,1900,537
"18749_hypothetical_protein",13,1,20,0,27,1,30,0,15,5,5,0,19,1,19,3,28,8,12,0,17,0,18,0,10,0
"18750_narK",4265,6,2507,36,2934,31,996,7,1286,133,251,3,4650,40,793,29,2296,152,3140,4,2345,0,3385,7,2647,45
"18752_narH",12692,203,5287,516,5490,370,1486,80,5613,1188,161,3,16853,121,1333,366,1424,845,3728,8,2094,2,12024,41,3035,419
"18753_narJ",8969,239,2588,439,4571,380,743,78,3922,730,59,3,13312,66,1565,482,1069,873,2825,8,892,0,12164,33,2136,517
"18754_narI",4682,44,955,39,4773,226,331,12,1446,96,61,1,10050,24,1302,112,1155,377,3204,3,709,0,6550,8,1034,157
"18755_purU",1804,698,4648,1755,3589,449,4667,117,3981,3055,2535,264,2602,455,2535,946,1790,3012,1853,39,1872,14,2512,100,1835,1326
"18756_hypothetical_protein",889,278,2571,953,2586,256,1974,39,2015,1407,1707,163,1809,257,1604,672,1477,1975,1519,22,1271,4,2327,74,1221,745
"18757_rssA",1555,250,3429,387,1668,86,3415,44,1985,896,1720,102,1820,160,1713,458,1209,782,1785,24,1360,6,1524,44,962,397
"18758_rssB",705,131,2026,206,1339,59,2628,19,1395,485,1769,61,1930,111,1282,314,1252,511,2020,4,1387,2,1599,28,639,232
"18759_galU",3768,1120,6550,1569,6001,164,8160,163,4727,3721,6440,397,7632,733,6320,1304,5468,3058,6319,51,4741,13,5798,212,3287,1329
"18760_hns_2",85848,10363,144218,23505,183642,5644,180412,2748,158041,84055,124125,5113,120008,10988,156340,19792,134272,41634,101434,904,152311,255,70576,2584,71453,23479
"18761_tdk",610,172,1477,471,1560,51,1436,30,940,880,823,125,795,273,633,345,483,1140,411,14,881,5,1578,58,385,383
"18764_adhE_2",9942,1023,16553,2403,15301,1635,14384,227,10556,7932,17903,962,10587,2491,10553,1943,13120,6033,19962,89,15492,36,9862,354,6066,1807
"18765_hypothetical_protein",423,60,679,168,421,15,629,10,370,401,168,45,210,38,146,118,144,224,189,2,140,1,254,12,182,135
"18768_oppA",32339,1209,25769,1058,24635,714,24501,111,39496,5242,27964,367,34446,1011,15064,1947,18348,2414,32180,39,19026,15,64556,121,19212,2399
"18770_oppC",1150,106,926,116,1219,85,1059,16,1541,366,1371,40,2648,75,1076,199,1423,360,1263,8,997,2,3865,10,664,197
"18772_oppF_2",2481,270,1395,174,1410,101,1172,16,1717,530,2635,121,5445,177,2209,388,2492,485,3110,15,2105,10,6812,64,1689,469
"18773_dsDNA-mimic_protein",1307,345,2157,785,1965,78,2039,76,1766,1170,1326,258,1519,414,1200,613,1350,2123,1065,50,838,10,2031,123,1057,792
"18776_YciI-like_protein",2750,50,4611,123,3325,36,4900,19,2580,225,3234,38,2870,90,2188,111,2942,325,2972,2,1602,4,2255,10,1604,196
"18777_transport_protein_TonB",9018,171,14326,721,16183,389,15489,191,8059,579,5818,426,4867,796,4647,963,5167,3407,3965,73,3315,17,3814,98,4692,1837
"18778_putative_acyl-CoA_thioester_hydrolase",431,339,847,438,647,101,568,23,423,1321,229,56,348,140,337,486,190,756,229,13,228,5,737,83,193,462
"18779_yciB",888,433,1883,945,2073,106,1897,67,1451,1352,1243,151,1492,303,1027,756,1155,1959,727,26,760,7,2618,94,874,843
"18780_hypothetical_protein",995,356,1479,619,1654,102,1371,70,996,889,818,85,1018,161,737,455,692,1104,605,8,572,2,2372,35,663,394
"18781_ompW",122,2,381,2,1762,17,573,1,165,19,784,14,35,3,520,20,479,34,129,0,459,1,34,1,48,4
"18785_trpA",1114,168,955,127,7,4,664,14,680,143,751,13,693,28,696,126,1030,220,787,2,517,2,1282,9,489,80
"18786_trpB",1336,303,1228,270,0,0,1035,56,1180,374,1399,29,1822,152,1279,191,1375,370,1496,4,1003,1,2002,19,1228,196
"18787_trpC",636,266,852,155,415,22,1096,18,944,378,1280,32,1287,132,1459,235,1682,423,1217,15,860,2,2351,16,1226,252
"18788_trpGD",206,166,382,64,330,50,177,9,219,86,689,12,363,37,329,89,398,113,287,2,220,0,276,12,307,44
"18793_btuR",915,133,1501,320,1566,63,1521,23,1716,1013,757,50,826,82,941,246,743,555,0,0,368,2,1701,20,756,305
"18794_yciK",1806,177,2392,393,2390,98,2589,40,2179,730,1555,80,2188,194,1831,370,1108,729,0,0,978,3,4190,27,1327,462
"18796_hypothetical_protein",2027,242,2157,340,905,24,1923,30,1822,706,718,28,1232,38,748,147,942,505,0,0,642,0,824,17,479,84
"18800_hypothetical_protein",1112,65,2395,62,575,7,808,1,10,3,285,13,231,43,14,3,198,82,0,0,259,2,70,6,119,64
"18802_acnA",1681,202,3051,770,2156,162,3961,141,3025,1194,1124,20,5758,134,3855,257,1480,309,0,0,1766,7,5431,57,1312,325
"18803_ribA",521,180,1330,498,1194,148,1452,36,1281,740,907,58,1054,105,925,405,781,860,0,0,829,6,1410,33,917,422
"18804_pgpB",830,162,1233,326,1093,38,1470,25,926,390,1098,59,1107,95,787,208,657,452,0,0,745,2,1416,38,702,249
"18805_yciS",1289,137,1697,200,1272,49,1733,18,1083,284,879,55,1018,116,1089,252,934,474,0,0,1040,0,2293,17,951,264
"18806_tetratricopeptide_repeat_protein",1698,217,1982,294,2035,146,1895,26,1684,456,1440,89,1497,188,1366,428,1076,704,241,2,1286,6,2389,42,1238,454
"18807_pyrF",968,272,1740,1059,1494,97,1371,74,1187,1247,692,210,671,233,486,392,446,1423,0,0,278,4,530,63,380,855
"18808_translation_initiation_factor_Sui1",421,153,609,490,1338,67,533,21,540,783,578,176,611,195,307,206,466,1400,0,0,254,9,483,68,222,656
"18809_osmB",926,207,4481,44,1549,17,8617,9,1989,245,2009,207,3730,142,1473,58,3059,202,0,0,2144,2,15884,20,507,84
"18810_srlR_6",2705,274,6413,745,5287,137,6517,73,3475,878,3858,122,2347,363,2759,523,2774,1014,1308,13,2710,6,2079,53,2549,513
"18811_hypothetical_protein",3327,386,5635,790,4574,206,6735,164,3327,868,3790,145,3239,467,3741,728,3295,1234,3475,21,2969,8,2809,99,3551,793
"18814_hypothetical_protein",465,206,1063,572,296,101,1371,64,1047,1006,620,100,652,116,672,626,573,1157,57,4,487,6,965,48,254,124
"18815_fabI",3529,1563,5288,2776,6610,396,5715,115,4554,3969,3539,421,6803,626,4255,1787,3443,4217,3999,77,2989,21,8088,211,3041,2419
"18817_oppF_3",355,107,396,212,218,42,331,30,297,363,353,25,493,52,522,186,364,263,581,5,431,2,559,16,303,123
"18818_ddpD_1",536,146,745,317,424,86,661,28,623,534,672,57,961,89,903,368,708,512,914,11,611,1,949,19,471,269
"18820_sapB",184,89,281,194,253,39,302,21,412,263,370,23,288,38,228,90,195,278,260,4,203,5,428,11,148,135
"18821_dppA_2",721,192,1595,763,1210,131,1611,31,1013,566,801,69,585,91,667,357,398,595,770,16,371,4,1460,28,409,229
"18822_hypothetical_protein",1494,121,980,196,885,43,756,21,692,525,866,77,469,68,833,216,270,309,767,16,637,3,1129,43,610,184
"18830_pspF",524,59,899,111,474,27,994,10,734,160,1004,22,626,63,487,100,489,178,962,2,438,3,376,15,619,67
"18831_pspA",1940,421,2428,931,2110,401,2577,113,1631,882,3501,305,2837,2625,1743,537,1657,2446,5860,48,898,6,1421,183,1320,1421
"18832_pspB_2",171,39,558,95,351,20,711,8,360,126,502,19,471,349,220,42,248,166,596,3,192,2,325,5,256,162
"18833_pspC",110,16,232,15,154,11,266,3,171,17,194,5,187,67,104,9,96,70,206,1,89,0,117,1,103,63
"18834_pspD",180,27,306,39,206,13,325,1,210,45,181,10,210,79,137,23,159,98,231,3,96,0,155,3,123,68
"18835_pspE",1096,26,1810,138,2610,31,1546,31,1783,210,1375,7,1148,155,1906,41,1337,252,1246,2,615,2,448,17,1177,192
"18848_hypothetical_protein",1391,84,1359,77,1043,84,1127,3,1257,145,435,13,689,96,580,58,569,163,440,1,380,2,3568,10,267,136
"18849_hypothetical_protein",595,39,533,35,555,44,494,2,509,52,341,10,517,79,361,54,377,121,238,0,290,6,1546,3,179,93
"18850_tyrR",1994,330,3605,752,2879,190,3590,58,3236,1148,2622,138,3178,282,2726,949,2681,1757,2953,34,2582,13,4358,95,2407,755
"18851_tpx",4072,288,5966,898,3482,95,6935,74,5798,2194,6678,201,5228,381,3768,606,2856,610,8922,48,2726,9,4867,83,2399,718
"18859_ynaI",1350,139,2089,469,2521,63,2757,36,1355,546,1398,98,1196,134,816,423,814,965,666,13,5,0,1634,59,838,455
"18862_fnr",7613,2621,9534,4590,14530,1099,11197,472,7890,5557,8754,1082,8935,1688,10371,4532,7044,8564,9013,170,0,0,8561,624,8868,4456
"18866_abgA",40,4,369,7,95,5,636,2,244,10,39,3,29,7,50,28,17,32,21,4,15,4,26,2,17,14
"18871_hypothetical_protein",369,2,811,4,265,4,1546,3,564,5,373,0,386,1,477,3,545,14,1096,3,0,0,62,0,24,3
"18872_dbpA",513,388,731,373,910,98,772,49,649,680,630,132,384,115,474,807,451,911,610,27,233,1,307,42,330,633
"18873_ttcA",1115,597,1809,1194,1690,242,1100,118,1271,1593,886,394,592,332,471,966,498,3029,449,74,308,9,849,176,441,1095
"18874_uspF",5178,28,6354,64,4133,46,9554,6,5466,51,11312,10,5547,195,15397,36,4980,113,12551,4,11208,1,386,7,1731,53
"18877_hypothetical_protein",1172,18,1825,28,1182,14,1882,4,1839,115,976,10,1130,35,1524,61,900,86,1184,0,1096,1,301,12,689,88
"18878_hslJ",177,147,216,420,237,28,430,59,410,3605,390,56,629,113,189,48,236,607,366,2,221,1,3416,17,272,86
"18879_ldhA",1027,240,952,1160,1436,54,882,75,1035,3738,2043,71,2666,334,1163,108,1263,1571,1839,18,891,1,1766,45,1379,226
"18881_hypothetical_protein",45,7,146,45,222,11,234,0,144,119,178,6,118,16,88,22,179,131,107,1,52,0,100,4,45,36
"18882_hypothetical_protein",212,49,519,115,398,16,560,12,531,505,426,25,258,26,261,67,371,197,284,2,126,0,189,0,158,89
"18901_ydbC",1489,14,1928,31,952,14,1170,2,1219,47,367,2,519,23,692,13,877,63,416,0,599,2,110,0,418,22
"18907_azoR",1040,91,2089,108,1800,535,2209,12,1116,195,3461,67,1827,1038,2678,502,1645,423,2094,7,1262,2,993,89,1919,324
"18908_hrpB_2",2898,1334,3226,1975,3403,469,3661,182,2702,2320,3252,282,2986,507,2806,1405,2735,3514,3288,48,2278,12,3023,169,2441,1508
"18916_catM",1028,24,988,175,869,15,1367,17,2503,814,899,8,1366,62,3034,116,622,82,1468,2,595,0,1272,13,448,135
"18917_hypothetical_protein",522,24,527,43,563,11,580,5,556,172,814,13,1464,35,1734,152,719,105,2096,2,617,1,3499,6,405,75
"18919_hypothetical_protein",43261,67,47238,92,53011,156,61528,26,65533,314,20362,29,13687,723,43488,201,41936,590,27537,3,29183,3,1581,18,23653,617
"18920_rimL",1659,66,1367,68,1716,24,1753,12,1472,237,1887,59,852,73,1269,153,947,252,1757,5,1121,0,486,20,1009,172
"18922_tehA",1132,365,2151,550,2773,113,2001,29,2155,1906,3552,36,2398,270,1876,351,3340,542,3134,9,1601,2,1977,23,3209,451
"18923_tehB_2",2224,696,3768,1327,5162,313,2688,46,4896,5576,9318,102,10039,812,4595,852,6225,1415,7974,25,2894,2,4165,88,7965,1071
"18924_hypothetical_protein",823,113,1387,149,1292,50,1321,11,1103,555,1175,40,1136,91,1020,172,727,256,1370,5,753,1,592,11,725,202
"18928_sinR",317,44,397,165,322,24,396,9,286,166,200,17,251,30,285,100,178,119,213,1,217,2,259,10,148,65
"18929_yhbU_3",1468,269,2046,989,3488,164,1284,44,1615,1749,1107,232,1013,377,814,602,455,1501,512,29,651,9,1387,91,749,1443
"18930_hypothetical_protein",52,23,40,4,58,7,55,0,26,7,34,2,38,8,47,2,64,15,39,2,46,0,107,0,16,1
"18933_ydcR",866,94,1181,236,1125,12,1319,31,1161,674,1061,104,722,90,556,299,815,477,606,16,383,4,706,112,577,353
"18936_ydcU",40,0,206,6,35,1,269,0,10,2,44,0,50,0,45,1,37,1,53,0,80,0,50,1,13,1
"18937_ydcV_3",91,6,261,10,79,1,398,1,33,13,109,2,89,8,153,23,77,16,132,0,121,1,47,1,33,18
"18941_hypothetical_protein",3299,505,3286,1239,5102,356,3354,86,2902,1284,4930,271,10011,955,6283,1173,4331,2031,5670,60,4150,22,5396,142,3606,1669
"18942_ydcZ",170,0,683,11,583,11,562,1,402,42,653,7,441,31,541,35,468,57,483,2,416,0,461,4,458,37
"18943_yncA",1102,19,2764,35,1675,11,2344,8,1427,131,1750,19,1588,81,1402,104,1271,129,1399,6,1115,3,1136,23,1307,97
"18948_SMP-30-Gluconolaconase-LRE-like_region",32249,450,38717,5390,35489,822,41872,1383,32564,668,38274,1021,10851,4976,38564,1358,28860,11605,29503,185,30825,262,6911,330,29879,9081
"18963_flr",73,2,198,5,60,1,278,2,312,26,94,0,155,4,107,2,143,6,158,0,62,0,30,0,29,5
"18964_nhoA",328,15,448,23,153,5,523,4,345,80,643,17,733,86,918,133,158,38,919,6,813,2,378,14,1343,148
"18965_yddE",1185,177,1676,437,2278,149,1380,22,780,384,1152,130,1069,191,1453,496,647,368,1202,12,1229,11,1862,57,1776,371
"18966_narV",181,3,134,5,36,1,101,1,95,9,67,4,176,1,40,4,62,5,188,0,91,1,52,1,16,2
"18967_narW",41,3,158,10,72,2,137,2,131,18,27,2,349,4,81,9,102,17,376,0,99,0,75,0,28,4
"18973_yddG",265,7,448,28,609,7,546,6,193,100,163,6,412,41,239,66,167,79,119,0,265,1,617,9,137,32
"18974_fdnG_1",1608,371,582,638,976,201,106,47,500,1561,72,19,2618,23,147,240,249,1359,312,14,127,1,1225,14,273,466
"18976_fdnH_2",1531,640,600,1212,1314,257,140,57,797,2178,122,23,4594,110,550,363,452,1837,778,14,319,2,1819,26,715,1077
"18977_fdnI",2968,985,1611,2238,2463,491,798,140,2562,5324,302,57,9253,255,1395,683,1025,3564,1967,42,669,5,4375,68,1323,1526
"18978_yddM",212,9,161,28,232,7,265,4,164,34,108,2,134,9,97,17,170,70,148,0,69,0,95,1,70,17
"18980_maeA",5147,503,5605,973,5996,602,8313,139,4253,1773,8564,249,12152,625,7468,973,6162,2435,11197,55,6636,12,7250,138,5293,1082
"18981_sra",5391,29,18092,68,4422,48,77614,26,12668,77,4356,4,6463,32,5762,20,6909,71,8910,1,6193,0,5275,9,1309,26
"18982_biofilm-dependent_modulation_protein",14,23,121,4,50,4,293,4,46,10,44,3,646,14,28,1,30,21,126,3,29,0,4916,1,16,0
"18983_osmC",2094,62,4577,60,1759,28,6981,10,2462,70,2923,16,4456,89,3070,66,2720,176,7334,4,2776,1,4512,7,607,85
"18992_hypothetical_protein",938,47,1185,168,1837,37,1265,19,1180,407,936,55,816,133,738,160,518,449,542,2,410,9,1019,14,554,333
"18993_gadC",2270,1,5104,32,1002,7,14370,8,4199,37,487,6,4445,28,1129,11,8275,80,6695,0,3654,2,773,7,328,9
