,HM01,HM03,HM06,HM07,HM14,HM17,HM43,HM54,HM56,HM57,HM60,HM66,HM68,HM86,HM01_UR_count,HM01_UR_tpm,HM01_UTI_count,HM01_UTI_tpm,HM03_UR_count,HM03_UR_tpm,HM03_UTI_count,HM03_UTI_tpm,HM06_UR_count,HM06_UR_tpm,HM06_UTI_count,HM06_UTI_tpm,HM07_UR_count,HM07_UR_tpm,HM07_UTI_count,HM07_UTI_tpm,HM14_UR_count,HM14_UR_tpm,HM14_UTI_count,HM14_UTI_tpm,HM17_UR_count,HM17_UR_tpm,HM17_UTI_count,HM17_UTI_tpm,HM43_UR_count,HM43_UR_tpm,HM43_UTI_count,HM43_UTI_tpm,HM54_UR_count,HM54_UR_tpm,HM54_UTI_count,HM54_UTI_tpm,HM56_UR_count,HM56_UR_tpm,HM56_UTI_count,HM56_UTI_tpm,HM57_UR_count,HM57_UR_tpm,HM57_UTI_count,HM57_UTI_tpm,HM60_UR_count,HM60_UR_tpm,HM60_UTI_count,HM60_UTI_tpm,HM66_UR_count,HM66_UR_tpm,HM66_UTI_count,HM66_UTI_tpm,HM68_UR_count,HM68_UR_tpm,HM68_UTI_count,HM68_UTI_tpm,HM86_UR_count,HM86_UR_tpm,HM86_UTI_count,HM86_UTI_tpm
b3690,PROKKA_03602,PROKKA_02118,PROKKA_02794,PROKKA_03534,PROKKA_03819,PROKKA_02673,PROKKA_02407,PROKKA_00745,PROKKA_00793,PROKKA_02727,PROKKA_04172,PROKKA_02596,PROKKA_03237,PROKKA_00761,96.0,4.879307524886658,18.0,3.609284168587954,149.0,5.824228785178893,19.0,1.8130745604966607,148.0,5.5369931374122725,13.0,2.211487480222705,193.0,7.044148963432699,6.0,2.349634190063611,177.0,6.937516775321013,44.0,2.5317310514768225,138.0,6.517949719544162,3.0,1.2067043658475292,122.0,5.999415185544002,43.0,4.152054369133952,60.0,3.935759465922195,15.0,2.828599830860428,64.0,3.4350397095027874,20.0,1.0527089637797167,86.0,4.214508285236052,3.0,2.739599450665962,40.0,1.822063867139473,3.0,2.9296846330370463,54.0,2.936923973019285,0.0,0.0,74.0,4.150975549373404,8.0,2.654645982348675,63.0,3.9133520513667848,21.0,2.4944972530411804
b1201,PROKKA_00759,PROKKA_04148,PROKKA_05035,PROKKA_00575,PROKKA_01205,PROKKA_00298,PROKKA_00352,PROKKA_03025,PROKKA_03452,PROKKA_05017,PROKKA_01182,PROKKA_04943,PROKKA_00615,PROKKA_03553,858.0,24.99723403024594,74.0,8.505463821523346,3431.0,74.36002537505028,346.0,18.306478730684365,1188.0,25.476890525648063,185.0,18.03975236402455,3905.0,82.37209280590857,103.0,23.311706514344674,1421.0,30.88101107081417,341.0,10.87892352812813,779.0,21.090510284936272,31.0,7.147580141636398,1083.0,30.527782189060943,294.0,16.272699964588146,687.0,17.23673959325164,208.0,15.002535812997163,557.0,17.136601338688425,269.0,8.116117310641433,796.0,22.360383039571772,28.0,14.656880854700649,602.0,15.20431116064503,28.0,15.160876252812175,633.0,19.734238148855773,8.0,54.91219202278373,1301.0,41.83246559094883,142.0,27.00988160779462,1092.0,38.882011001942004,206.0,14.02647900789428
b0091,PROKKA_04524,PROKKA_03020,PROKKA_03766,PROKKA_04455,PROKKA_04702,PROKKA_01756,PROKKA_01460,PROKKA_01810,PROKKA_04630,PROKKA_03759,PROKKA_03322,PROKKA_03509,PROKKA_04269,PROKKA_04804,4398.0,166.7027820896658,1463.0,218.77291949184914,6760.0,190.6112202453833,2473.0,170.22987778580443,4649.0,129.70970776643438,1673.0,212.24513219576764,4616.0,121.53087653843322,648.0,183.05163664311164,4948.0,225.76463002733888,2679.0,179.44569241268198,4853.0,170.93967569561582,558.0,167.38421237451152,4679.0,171.59427629050526,1951.0,140.4922961229543,3897.0,127.20721474355837,2190.0,205.50784560971314,3196.0,127.92611867296608,4158.0,163.21627995036164,4137.0,151.19403116770755,255.0,173.6627448388254,2235.0,73.43967387478564,230.0,162.02314653035614,4201.0,170.3932124509657,21.0,187.5344429089967,5732.0,248.3746871575045,789.0,202.24431601829488,4280.0,205.36897469496643,2232.0,204.8050312890151
b0760,PROKKA_00254,PROKKA_03719,PROKKA_04443,PROKKA_00019,PROKKA_00649,PROKKA_00996,PROKKA_00772,PROKKA_02503,PROKKA_03924,PROKKA_04440,PROKKA_00523,PROKKA_04250,PROKKA_04954,PROKKA_04161,2657.0,100.91678062009056,121.0,18.130877220676958,10125.0,286.07572541003526,208.0,14.346937826538793,7512.0,210.01616523329673,312.0,39.66254719964635,11610.0,306.2931329946309,121.0,34.250600562222544,8811.0,249.62598934162395,413.0,17.17705717966532,6775.0,239.12561183100425,49.0,14.72857004510458,7000.0,257.2361509304215,563.0,40.62448291842544,8724.0,285.352186778053,356.0,33.47483923021528,5272.0,211.45213021557157,401.0,15.772755568044603,6981.0,255.65304737389545,38.0,25.93189697414792,1389.0,78.82965166832433,10.0,12.1669962902085,5230.0,212.56194163622115,4.0,35.79364690615556,5235.0,219.44213334557463,130.0,32.23627509136044,5023.0,233.1612759814624,214.0,18.99600974915547
b1748,PROKKA_01401,PROKKA_00071,PROKKA_00414,PROKKA_01264,PROKKA_01736,PROKKA_04915,PROKKA_04540,PROKKA_03589,PROKKA_02929,PROKKA_00409,PROKKA_01922,PROKKA_00400,PROKKA_01123,PROKKA_03047,68.0,3.1162244096782965,2.0,0.3615858456691029,106.0,3.6135978617428557,7.0,0.5825616620612221,47.0,1.585415070913904,7.0,1.0736729885066096,102.0,3.2467824628532407,7.0,2.390720689561991,80.0,2.734655126031882,4.0,0.20072740974451114,40.0,1.7034318582795387,2.0,0.7253414220941433,112.0,4.965922808781383,12.0,1.0447410917378608,143.0,5.643513457132861,8.0,0.9076250386236303,45.0,2.1776955125561983,16.0,0.7593310558411073,337.0,14.890566348999283,1.0,0.823376884079934,46.0,1.8274404490425078,0.0,0.0,46.0,2.2557430636729787,2.0,21.59354436305778,120.0,6.069215468733822,3.0,0.8975749735400234,26.0,1.456178358952512,6.0,0.6426105335703276
b1742,PROKKA_01395,PROKKA_00065,PROKKA_00408,PROKKA_01258,PROKKA_01730,PROKKA_04921,PROKKA_04546,PROKKA_03583,PROKKA_02935,PROKKA_00403,PROKKA_01914,PROKKA_00394,PROKKA_01117,PROKKA_03053,44.0,4.278233409502071,7.0,2.6851679321862076,199.0,14.393917783001323,1.0,0.1765776963266313,25.0,1.7892751031590777,1.0,0.32543628471504693,354.0,23.90827638630959,7.0,5.0724856369837035,32.0,2.3208899156583627,5.0,0.5323639997571818,31.0,2.8010344730492247,0.0,0.0,49.0,4.609671824673153,6.0,1.108334027756687,22.0,1.8421635900206266,1.0,0.2407179450262672,19.0,1.9508785306687029,3.0,0.3020817026498318,27.0,2.531261801243898,0.0,0.0,23.0,1.5767166533464354,5.0,7.348383898046718,27.0,2.809231626366273,0.0,0.0,15.0,1.609661493881579,3.0,1.9044199438588323,18.0,2.138975034287436,3.0,0.6817259573528692
b0990,PROKKA_00489,PROKKA_03958,PROKKA_04777,PROKKA_00330,PROKKA_00958,PROKKA_00775,PROKKA_00545,PROKKA_02730,PROKKA_03704,PROKKA_04659,PROKKA_00963,PROKKA_04483,PROKKA_00288,PROKKA_03928,222.0,58.54593639825678,1845.0,1919.5603302277916,627.0,123.0057648790308,1149.0,550.2852335877222,283.0,54.93580965312471,1617.0,1427.2760453817584,565.0,103.49644615449218,700.0,1375.7920949366176,117.0,23.015605701048987,704.0,203.30278028462942,365.0,89.45026019951399,363.0,757.6054296901234,329.0,83.94634842438812,1156.0,579.1742360454951,272.0,61.774096372046735,10969.0,7161.557570382296,411.0,114.45912829202611,3254.0,888.6949209795091,207.0,52.63512157460779,722.0,3421.05327628759,221.0,50.52445589323635,953.0,4670.875440915882,739.0,208.5452041987576,6.0,372.7942092867523,592.0,172.30464544568852,546.0,940.0827694567303,539.0,173.72165552975196,468.0,288.4472564837376
b3115,PROKKA_02967,PROKKA_01528,PROKKA_02092,PROKKA_02874,PROKKA_03120,PROKKA_03314,PROKKA_03025,PROKKA_00120,PROKKA_01400,PROKKA_02099,PROKKA_04964,PROKKA_01979,PROKKA_02591,PROKKA_01391,253.0,11.709361928945548,4.0,0.7303555160865985,235.0,8.090860512945746,28.0,2.3533947937572552,679.0,23.131712985128573,16.0,2.478488261074861,327.0,10.512201302839498,2.0,0.6898484487383229,230.0,7.940234151123202,43.0,2.179254949337139,517.0,22.235567265961016,7.0,2.563913801607609,400.0,17.91161845646076,46.0,4.044624038929963,163.0,6.496718184628357,29.0,3.3228242825438783,335.0,16.37277696802278,71.0,3.4030037281124126,403.0,17.98370863665815,3.0,2.4946683739507933,57.0,2.286931486222574,4.0,3.4406009376947213,195.0,9.657379694208927,0.0,0.0,154.0,7.86619896706478,5.0,1.5108188020403266,118.0,6.674459900496804,21.0,2.2714792867096842
b2384,PROKKA_02144,PROKKA_00767,PROKKA_01189,PROKKA_01973,PROKKA_02416,PROKKA_04148,PROKKA_03817,PROKKA_04532,PROKKA_02228,PROKKA_01215,PROKKA_02767,PROKKA_01192,PROKKA_01834,PROKKA_02291,30.0,1.6174175136738564,3.0,0.6380926688278287,81.0,3.248628488359282,13.0,1.2728237994614937,50.0,1.9842491500799802,8.0,1.4435939341265343,67.0,2.5458731295194337,5.0,2.0384954160369224,17.0,0.6836637815079707,0.0,0.0,47.0,2.3547440393864214,4.0,1.706685699045043,37.0,1.9300330244213362,6.0,0.6145535833752123,31.0,1.4393164719960403,10.0,1.33474270385828,37.0,2.1065289925380224,8.0,0.4466653269653572,42.0,2.1832912782613714,4.0,3.8747147486114546,19.0,0.8880145404554386,1.0,1.0019879297818763,25.0,1.4422909614277357,0.0,0.0,30.0,1.7850633731570067,3.0,1.05597055710591,47.0,3.0968499036546633,6.0,0.7560123924356796
b1534,PROKKA_01148,PROKKA_04484,PROKKA_00225,PROKKA_01006,PROKKA_01538,PROKKA_05108,PROKKA_04793,PROKKA_03400,PROKKA_03109,PROKKA_00224,PROKKA_01629,PROKKA_00157,PROKKA_00931,PROKKA_03236,459.0,21.619299084836367,17.0,3.158926048516088,810.0,28.38102563124326,33.0,2.8227142272938743,482.0,16.710955175755295,56.0,8.828178911393858,1016.0,32.74307866207671,20.0,6.9156591375592855,746.0,26.20960744844289,102.0,5.260850646294643,518.0,22.6727210858959,5.0,1.8637669228198288,583.0,26.568045620515754,79.0,7.069091998153258,36.0,1.5020004062323526,4.0,0.47976713480105243,457.0,22.730550520838396,59.0,2.8778774957583666,562.0,25.52270745021578,4.0,3.3850709303370494,366.0,14.944300745512262,8.0,7.002941756925397,355.0,17.89242739966974,1.0,11.096935182363307,903.0,46.94054979840847,10.0,3.075095388146106,458.0,26.364273859383886,37.0,4.072934496681351
b0961,PROKKA_00467,PROKKA_03928,PROKKA_04754,PROKKA_00296,PROKKA_00925,PROKKA_00797,PROKKA_00566,PROKKA_02708,PROKKA_03726,PROKKA_04637,PROKKA_00940,PROKKA_04460,PROKKA_00266,PROKKA_03948,350.0,43.874565514792685,124.0,61.32366225652677,922.0,85.97849688642934,578.0,131.58205689272626,1095.0,101.03787774229006,202.0,84.75207280191188,652.0,56.770874928602424,60.0,56.05405332349063,391.0,36.56068352633768,658.0,90.32283377046176,473.0,55.09990964903535,64.0,63.49176932411513,311.0,37.719619476854426,318.0,75.73201680691712,326.0,35.19298460552042,203.0,62.99955635244627,337.0,44.61074903001273,595.0,77.24193013383685,185.0,22.360320055416015,34.0,76.57774249245664,253.0,27.49355473783683,32.0,74.55149655130445,295.0,39.571160490149396,6.0,177.2026286295773,675.0,93.38563039055124,58.0,47.46816526733337,171.0,26.197648261872455,310.0,90.82036763688261
b0143,PROKKA_04578,PROKKA_03073,PROKKA_03825,PROKKA_04512,PROKKA_04760,PROKKA_01697,PROKKA_01405,PROKKA_01867,PROKKA_04574,PROKKA_03818,PROKKA_03264,PROKKA_03567,PROKKA_04327,PROKKA_04744,4422.0,181.25250231055782,1906.0,308.2121695935771,8333.0,254.08603578488575,3732.0,277.79917782061443,9850.0,297.1849520679538,2412.0,330.8999877355561,7195.0,204.84684449341222,768.0,234.6051170184335,5805.0,177.4844306091495,2594.0,116.42925569469564,4509.0,171.74751803076572,598.0,193.98097063893076,3162.0,125.39761248473118,2392.0,186.26620500690947,3275.0,115.60331613095147,3433.0,348.36598646130915,2243.0,97.08661880562943,6580.0,279.3074589383281,2109.0,83.34956839425013,325.0,239.3467262006553,1891.0,67.19274615501156,242.0,184.34961798422358,2800.0,122.81044092673234,31.0,299.3650468514829,3048.0,137.88332034099975,921.0,246.4646118692671,3460.0,173.3256284911556,3529.0,338.0599387858036
b0032,PROKKA_04463,PROKKA_02959,PROKKA_03697,PROKKA_04388,PROKKA_04643,PROKKA_01822,PROKKA_01526,PROKKA_01748,PROKKA_04698,PROKKA_03697,PROKKA_03393,PROKKA_03444,PROKKA_04205,PROKKA_04869,4617.0,224.85245287675917,359.0,68.97533479362095,5727.0,207.4813576040828,5279.0,466.88880999326204,8035.0,288.0374437624681,495.0,80.68580360367616,3272.0,110.68385005906335,177.0,64.24243724539777,10783.0,391.71493024044184,1461.0,77.9138827693405,4183.0,189.30870350791898,253.0,97.51040215312642,3464.0,163.2216515036619,734.0,67.91120447368029,7139.0,299.41175858272965,528.0,63.66025096687693,4698.0,241.6103850551027,2101.0,105.96322675049232,1612.0,75.69449488879111,91.0,79.62656939943753,2203.0,93.00747230104504,159.0,143.91182563260028,4646.0,242.11904207820947,12.0,137.68705987594336,2162.0,116.20503403710134,211.0,67.08877749380744,2295.0,136.59721881637424,1749.0,199.06932408851532
b0422,PROKKA_04913,PROKKA_03392,PROKKA_04107,PROKKA_04870,PROKKA_00248,PROKKA_01303,PROKKA_01095,PROKKA_02179,PROKKA_04235,PROKKA_04140,PROKKA_00139,PROKKA_03942,PROKKA_04654,PROKKA_04477,1182.0,273.0748813643954,235.0,214.18731808539627,1348.0,231.66920706018365,442.0,185.4430641380717,1107.0,188.25096446914577,310.0,239.70668491924428,1233.0,197.86116462370828,126.0,216.94308406107987,1076.0,185.42543786387253,550.0,139.14059084562706,756.0,162.30467681078352,64.0,117.01375668824527,886.0,198.0432881666165,260.0,114.11565919395642,675.0,134.2955941729443,287.0,164.1507391651229,426.0,103.92946848353603,487.0,116.51574212743685,630.0,140.33510674940342,29.0,120.37633949895894,333.0,66.6920550510249,23.0,98.75377732738652,448.0,110.752688544835,3.0,163.2900255553543,1481.0,377.61638750749466,131.0,197.59012709527073,824.0,232.65527347231105,435.0,234.87149460452673
b3412,PROKKA_03247,PROKKA_01810,PROKKA_02391,PROKKA_03175,PROKKA_03497,PROKKA_03010,PROKKA_02726,PROKKA_00425,PROKKA_01103,PROKKA_02398,PROKKA_04647,PROKKA_02282,PROKKA_02889,PROKKA_01081,263.0,19.09609939055344,66.0,18.905774216413093,568.0,30.679720341501216,210.0,27.690593287585365,405.0,21.645581280424427,66.0,16.03935974667017,650.0,32.78200271253654,54.0,29.220905200063818,428.0,23.1806415683248,251.0,19.956736172715647,289.0,19.499870278967524,31.0,17.813254924415908,319.0,22.40999349166905,90.0,12.414780505716138,299.0,18.6962204967117,182.0,32.71575707402449,276.0,21.16229821032967,310.0,23.309984197979446,261.0,18.272203695126407,9.0,11.741140502854122,142.0,8.938051479167816,18.0,24.28974895754351,208.0,16.16085149174633,4.0,68.42629642319608,417.0,33.416154519087065,42.0,19.909844867615064,298.0,26.443966242795963,177.0,30.03578325090401
b3688,PROKKA_03600,PROKKA_02116,PROKKA_02792,PROKKA_03532,PROKKA_03817,PROKKA_02675,PROKKA_02409,PROKKA_00743,PROKKA_00795,PROKKA_02725,PROKKA_04174,PROKKA_02594,PROKKA_03235,PROKKA_00763,380.0,71.0545758571148,28.0,20.655137939893905,237.0,37.91130935211645,15.0,5.8576255031430575,626.0,86.16047804442944,95.0,59.45470586140281,276.0,41.22385335188322,11.0,17.628281128528528,214.0,34.32518078386557,28.0,6.593123381608174,215.0,42.962516964107984,10.0,17.017625672208744,355.0,73.85786979681376,82.0,33.49868551841525,463.0,85.7395107960212,85.0,45.25034447368772,223.0,50.63793514068712,69.0,15.365501990553943,298.0,61.78514382380939,4.0,15.454150747346453,217.0,35.174973424422966,6.0,20.85073210402286,257.0,57.802033359269835,5.0,247.5951515313016,333.0,79.02818834383983,14.0,19.654590446235385,243.0,55.53108262092381,47.0,20.539179484349265
b3308,PROKKA_03161,PROKKA_01723,PROKKA_02290,PROKKA_03082,PROKKA_03402,PROKKA_03112,PROKKA_02827,PROKKA_00323,PROKKA_01203,PROKKA_02295,PROKKA_04744,PROKKA_02179,PROKKA_02789,PROKKA_01185,11961.0,1240.6759631200962,18743.0,7669.933466195468,16319.0,1259.2111575778629,39157.0,7376.058240557687,27558.0,2104.087932719352,14737.0,5116.278021356673,14904.0,1073.808721818999,6105.0,4719.4081017563385,19067.0,1475.2513110255304,56497.0,6417.164049800319,27353.0,2636.57909906376,6527.0,5357.931561827771,26719.0,2681.4716350376407,29435.0,5800.461336281817,22737.0,2031.0366241458855,25344.0,6508.227215730586,23468.0,2570.5839254659254,71676.0,7699.384457946426,16948.0,1695.0044237821694,3270.0,6094.211022909997,14312.0,1286.9355409441628,2685.0,5176.029837381296,16981.0,1884.8037031685744,145.0,3543.5046362012254,17320.0,1982.7605216532645,6811.0,4612.447394330823,19278.0,2443.848423914768,23665.0,5736.858842878478
b1013,PROKKA_00512,PROKKA_03981,PROKKA_04800,PROKKA_00354,PROKKA_00982,PROKKA_00752,PROKKA_00522,PROKKA_02753,PROKKA_03681,PROKKA_04682,PROKKA_00988,PROKKA_04506,PROKKA_00311,PROKKA_03905,706.0,61.867656475753975,178.0,61.53760364067584,1212.0,79.0088475526033,576.0,91.66541226235155,1047.0,67.53531937174569,296.0,86.81701513871627,939.0,57.15546520676463,162.0,105.79982917264485,1178.0,89.64728469270025,1053.0,117.63981487335022,511.0,41.61259753482093,42.0,29.127346761836915,592.0,50.19295915548402,218.0,36.293017340465184,710.0,53.581026334135125,238.0,51.63362190728004,463.0,42.84545758350729,379.0,34.39454286832006,542.0,45.79517823973417,24.0,37.78757862987534,580.0,44.06081715082726,61.0,99.34600387807548,818.0,76.70510248817928,11.0,227.1045183011249,985.0,95.26353485863942,58.0,33.18307477935844,605.0,64.79414316028749,235.0,48.12864158166481
b2838,PROKKA_02615,PROKKA_01204,PROKKA_01703,PROKKA_02460,PROKKA_02879,PROKKA_03698,PROKKA_03342,PROKKA_05123,PROKKA_01703,PROKKA_01704,PROKKA_05454,PROKKA_01657,PROKKA_02282,PROKKA_01809,4443.0,196.83240612105922,34.0,5.942385451012039,1842.0,60.7049431781166,49.0,3.942216001587034,20015.0,652.6813370552818,1065.0,157.91524948682795,769.0,23.663546588046152,56.0,18.489250340828075,22336.0,738.1055211168651,818.0,39.68263189949135,4563.0,187.8519547262685,12.0,4.207210150340038,18550.0,795.1083815763773,270.0,22.72436051363255,48791.0,1861.4600612087747,291.0,31.916109470301233,7389.0,345.6772391896259,202.0,9.267509181927618,23314.0,995.8606749916398,21.0,16.715464160164746,15929.0,611.750580059493,8.0,6.586760590705584,2466.0,116.90291672847498,3.0,31.312350383831806,581.0,28.40716659104535,40.0,11.56937630976047,2128.0,115.21614069176378,197.0,20.396858906272126
b1856,PROKKA_01517,PROKKA_00181,PROKKA_00523,PROKKA_01393,PROKKA_01847,PROKKA_04799,PROKKA_04421,PROKKA_03706,PROKKA_02818,PROKKA_00521,PROKKA_02048,PROKKA_00514,PROKKA_01230,PROKKA_02920,570.0,47.281865388599385,456.0,149.22658580314192,2264.0,71.22603246911987,1360.0,104.45064941560186,740.0,45.18317842102003,379.0,105.2235939859445,2228.0,65.44803045911694,260.0,81.946898933333,701.0,43.37410528347527,298.0,27.068418800710113,419.0,32.29823061258659,56.0,36.76211124441533,1725.0,70.58288679949494,888.0,71.34585912412561,1172.0,42.68443279173773,1335.0,139.77391267079298,833.0,37.201291672388,2020.0,88.46896057180525,515.0,41.18968572883555,54.0,80.48081472282797,468.0,33.65357369324313,38.0,58.582101425793205,399.0,35.416417511764045,1.0,19.543118785556743,2739.0,127.84145881247834,383.0,105.7490877802096,901.0,46.568729655759924,402.0,39.73296899700346
b1286,PROKKA_00927,PROKKA_04245,PROKKA_00051,PROKKA_00685,PROKKA_01304,PROKKA_00197,PROKKA_00182,PROKKA_03206,PROKKA_03356,PROKKA_00030,PROKKA_01316,PROKKA_05035,PROKKA_00711,PROKKA_03457,3782.0,109.33134676099554,2398.0,273.4852861054035,6124.0,131.6959738955443,4200.0,220.4938658887356,8275.0,176.08261841197077,3220.0,311.55391993273497,4907.0,161.76464833357832,768.0,271.6480302318704,5286.0,113.98379094732114,6754.0,213.80167644850084,4387.0,117.85167768836932,1070.0,244.79335377499862,3504.0,98.00526341041586,4573.0,251.1493121023367,3235.0,80.53620729263697,4291.0,307.098967793141,2478.0,75.64658124485116,8445.0,252.82161114352843,3576.0,99.67406862993035,620.0,322.0280636598046,1782.0,44.65771136455616,366.0,196.63728171937586,2268.0,70.1581631610605,54.0,367.7824980967546,9128.0,291.22610537010877,1229.0,231.95552634030338,3105.0,109.69988945883402,4290.0,289.83928047228375
b2137,PROKKA_01907,PROKKA_00496,PROKKA_00939,PROKKA_01716,PROKKA_02185,PROKKA_04393,PROKKA_04051,PROKKA_04170,PROKKA_02460,PROKKA_00972,PROKKA_02466,PROKKA_00953,PROKKA_01601,PROKKA_02535,133.0,9.771171305449494,10.0,2.8983885132477365,451.0,24.648226210400342,11.0,1.46761357327982,167.0,9.031019278888328,31.0,7.622735578246664,530.0,27.04606349335118,3.0,1.6425826400970316,318.0,17.42668861194693,30.0,2.413476740029273,50.0,6.729879750974862,2.0,2.2925298833027323,488.0,34.6878144762071,55.0,7.676536055147881,271.0,17.14580942629101,20.0,3.637656199477099,403.0,31.265462861830358,64.0,4.869297703685418,107.0,14.94299388999528,4.0,10.409531591476886,73.0,4.983216362269618,2.0,2.9269337554473407,232.0,18.238745264868875,2.0,34.61777151502036,104.0,8.43256744057104,14.0,6.715103174797897,168.0,15.084318025417305,24.0,4.12081393406465
b2705,PROKKA_02470,PROKKA_01063,PROKKA_01521,PROKKA_02291,PROKKA_02741,PROKKA_03870,PROKKA_03524,PROKKA_05306,PROKKA_01901,PROKKA_01540,PROKKA_05616,PROKKA_01473,PROKKA_02112,PROKKA_02004,66296.0,4758.055584575237,93.0,26.332175898341728,10143.0,541.5302903604342,70.0,9.123558763988331,6834.0,361.02931869672676,583.0,140.0441316349186,12100.0,603.1992085962336,76.0,40.650581759799714,15507.0,830.1617841469706,35.0,2.7506612310945524,1115.0,108.07734873216681,2.0,1.6509636846172662,1816.0,126.1014728281603,1041.0,141.93860519136905,17920.0,1107.5769419752908,37.0,6.574164673214164,6350.0,481.26107932599825,447.0,33.22317057063458,2188.0,151.4087610966076,5.0,6.447495497930164,10757.0,972.683640113048,3.0,5.815642629760107,7957.0,611.0876826569177,0.0,0.0,136.0,10.772402980020495,36.0,16.86841798796655,506.0,44.38274042404288,104.0,17.444249999872305
b2728,PROKKA_02493,PROKKA_01086,PROKKA_01545,PROKKA_02317,PROKKA_02764,PROKKA_03845,PROKKA_03499,PROKKA_05279,PROKKA_01877,PROKKA_01565,PROKKA_05591,PROKKA_01500,PROKKA_02136,PROKKA_01979,65.0,13.360542586910082,2.0,1.6218188666040643,81.0,12.385396111869762,5.0,1.8664002828642094,54.0,8.170145875454317,8.0,5.503701873857411,36.0,5.1398026877348,0.0,0.0,38.0,5.826222961527484,10.0,2.250803675443967,178.0,33.99974837720447,0.0,0.0,49.0,9.744710658775967,2.0,0.7809951788726655,19.0,3.3632415142004244,4.0,2.0354826233838765,29.0,6.294678695607704,9.0,1.9157755039373523,28.0,5.5491986655809855,0.0,0.0,13.0,2.3164326663854036,1.0,3.8200789822934036,41.0,9.017924236326916,0.0,0.0,16.0,3.6296288587525796,0.0,0.0,99.0,24.8695167129927,1.0,0.4803828743601713
b2239,PROKKA_02014,PROKKA_00590,PROKKA_01044,PROKKA_01828,PROKKA_02284,PROKKA_04284,PROKKA_03945,PROKKA_04342,PROKKA_02357,PROKKA_01078,PROKKA_02605,PROKKA_01059,PROKKA_01705,PROKKA_02428,3328.0,172.92217498359162,25.0,5.124706455812099,10547.0,407.6716026365848,61.0,5.75600622551728,4166.0,159.3352805153313,220.0,38.25993495952921,13892.0,501.3780925015289,59.0,22.847062564348395,21112.0,818.2565939284133,252.0,14.33820512357168,3291.0,158.9059707162991,44.0,18.093089004653162,2392.0,120.25154820680251,556.0,54.88450877847163,1986.0,88.86696145758931,118.0,15.17910090151694,3901.0,214.0465104764087,359.0,19.317600826980023,5133.0,257.1580588195764,25.0,23.33921465096467,4265.0,192.11089559768223,27.0,26.073104131935647,2928.0,162.79851184600912,2.0,24.48338673134804,1149.0,65.88990752603544,86.0,29.173967231666435,3066.0,194.69775075883075,213.0,25.865671197891157
