,Uniprot,Symbol,GO,Pubmed,evidence,alternative,category,Godef,acc,date,source
16976,P0AFD1,nuoE,GO:0008137,GO_REF:0000033,IBA,PANTHER:PTN000042665,F,"NADH:ubiquinone oxidoreductase, chain E",nuoE|b2285|ECK2279,20110128,REFGENOME
16977,P31979,nuoF,GO:0045272,PMID:22063474,IMP,,C,"NADH:ubiquinone oxidoreductase, chain F",nuoF|b2284|ECK2278,20111130,EcoCyc
16978,P31979,nuoF,GO:0045272,PMID:11997136,IDA,,C,"NADH:ubiquinone oxidoreductase, chain F",nuoF|b2284|ECK2278,20080121,EcoCyc
16979,P31979,nuoF,GO:0010181,PMID:7690854,ISS,,F,"NADH:ubiquinone oxidoreductase, chain F",nuoF|b2284|ECK2278,20071212,EcoCyc
16980,P31979,nuoF,GO:0051287,PMID:19061856,IMP,,F,"NADH:ubiquinone oxidoreductase, chain F",nuoF|b2284|ECK2278,20090715,EcoCyc
16981,P31979,nuoF,GO:0051287,PMID:7690854,ISS,,F,"NADH:ubiquinone oxidoreductase, chain F",nuoF|b2284|ECK2278,20071212,EcoCyc
16982,P31979,nuoF,GO:0051539,PMID:15922336,IMP,,F,"NADH:ubiquinone oxidoreductase, chain F",nuoF|b2284|ECK2278,20071212,EcoCyc
16983,P31979,nuoF,GO:0009060,PMID:9495756,IMP,,P,"NADH:ubiquinone oxidoreductase, chain F",nuoF|b2284|ECK2278,20071220,EcoCyc
16984,P33602,nuoG,GO:0005515,PMID:24561554,IPI,UniProtKB:P33599,F,"NADH:ubiquinone oxidoreductase, chain G",nuoG|b2283|ECK2277,20140512,IntAct
16985,P33602,nuoG,GO:0005515,PMID:24561554,IPI,UniProtKB:P0AFD1,F,"NADH:ubiquinone oxidoreductase, chain G",nuoG|b2283|ECK2277,20140512,IntAct
16986,P33602,nuoG,GO:0005515,PMID:16606699,IPI,UniProtKB:P0AFD1,F,"NADH:ubiquinone oxidoreductase, chain G",nuoG|b2283|ECK2277,20140512,IntAct
16987,P33602,nuoG,GO:0005515,PMID:16079137,IPI,UniProtKB:P33599,F,"NADH:ubiquinone oxidoreductase, chain G",nuoG|b2283|ECK2277,20140512,IntAct
16988,P33602,nuoG,GO:0045272,PMID:22063474,IMP,,C,"NADH:ubiquinone oxidoreductase, chain G",nuoG|b2283|ECK2277,20111130,EcoCyc
16989,P33602,nuoG,GO:0045272,PMID:11997136,IDA,,C,"NADH:ubiquinone oxidoreductase, chain G",nuoG|b2283|ECK2277,20080121,EcoCyc
16990,P33602,nuoG,GO:0051537,PMID:17640900,IDA,,F,"NADH:ubiquinone oxidoreductase, chain G",nuoG|b2283|ECK2277,20071212,EcoCyc
16991,P33602,nuoG,GO:0051539,PMID:17489563,IDA,,F,"NADH:ubiquinone oxidoreductase, chain G",nuoG|b2283|ECK2277,20070601,EcoCyc
16992,P33602,nuoG,GO:0051539,PMID:15520003,IDA,,F,"NADH:ubiquinone oxidoreductase, chain G",nuoG|b2283|ECK2277,20080709,EcoCyc
16993,P33602,nuoG,GO:0051539,PMID:18603533,IDA,,F,"NADH:ubiquinone oxidoreductase, chain G",nuoG|b2283|ECK2277,20080709,EcoCyc
16994,P33602,nuoG,GO:0009060,PMID:9495756,IMP,,P,"NADH:ubiquinone oxidoreductase, chain G",nuoG|b2283|ECK2277,20071220,EcoCyc
16995,P0AFD4,nuoH,GO:0005886,PMID:17309111,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit H",nuoH|b2282|ECK2276,20140602,EcoCyc
16996,P0AFD4,nuoH,GO:0005886,PMID:15919996,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit H",nuoH|b2282|ECK2276,20140602,EcoCyc
16997,P0AFD4,nuoH,GO:0045272,PMID:22063474,IMP,,C,"NADH:ubiquinone oxidoreductase, membrane subunit H",nuoH|b2282|ECK2276,20111130,EcoCyc
16998,P0AFD4,nuoH,GO:0045272,PMID:10587449,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit H",nuoH|b2282|ECK2276,20080121,EcoCyc
16999,P0AFD4,nuoH,GO:0005887,PMID:15919996,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit H",nuoH|b2282|ECK2276,20071212,EcoCyc
17000,P0AFD4,nuoH,GO:0009060,PMID:9495756,IMP,,P,"NADH:ubiquinone oxidoreductase, membrane subunit H",nuoH|b2282|ECK2276,20071220,EcoCyc
17001,P0AFD6,nuoI,GO:0005886,PMID:17309111,IDA,,C,"NADH:ubiquinone oxidoreductase, chain I",nuoI|b2281|ECK2275,20140602,EcoCyc
17002,P0AFD6,nuoI,GO:0045272,PMID:22063474,IMP,,C,"NADH:ubiquinone oxidoreductase, chain I",nuoI|b2281|ECK2275,20111201,EcoCyc
17003,P0AFD6,nuoI,GO:0045272,PMID:11997136,IDA,,C,"NADH:ubiquinone oxidoreductase, chain I",nuoI|b2281|ECK2275,20080121,EcoCyc
17004,P0AFD6,nuoI,GO:0051539,PMID:22474289,IDA,,F,"NADH:ubiquinone oxidoreductase, chain I",nuoI|b2281|ECK2275,20120413,EcoCyc
17005,P0AFD6,nuoI,GO:0051539,PMID:7690854,ISS,UniProtKB:P29921,F,"NADH:ubiquinone oxidoreductase, chain I",nuoI|b2281|ECK2275,20080822,EcoCyc
17006,P0AFD6,nuoI,GO:0009060,PMID:9495756,IMP,,P,"NADH:ubiquinone oxidoreductase, chain I",nuoI|b2281|ECK2275,20071220,EcoCyc
17007,P0AFE0,nuoJ,GO:0005886,PMID:17309111,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit J",nuoJ|b2280|ECK2274,20140602,EcoCyc
17008,P0AFE0,nuoJ,GO:0005886,PMID:15919996,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit J",nuoJ|b2280|ECK2274,20140602,EcoCyc
17009,P0AFE0,nuoJ,GO:0045272,PMID:22063474,IMP,,C,"NADH:ubiquinone oxidoreductase, membrane subunit J",nuoJ|b2280|ECK2274,20111201,EcoCyc
17010,P0AFE0,nuoJ,GO:0045272,PMID:17722886,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit J",nuoJ|b2280|ECK2274,20080121,EcoCyc
17011,P0AFE0,nuoJ,GO:0005887,PMID:15919996,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit J",nuoJ|b2280|ECK2274,20071212,EcoCyc
17012,P0AFE0,nuoJ,GO:0008137,PMID:15736965,IMP,,F,"NADH:ubiquinone oxidoreductase, membrane subunit J",nuoJ|b2280|ECK2274,20071023,EcoCyc
17013,P0AFE4,nuoK,GO:0005886,PMID:17309111,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit K",nuoK|b2279|ECK2273,20140602,EcoCyc
17014,P0AFE4,nuoK,GO:0005886,PMID:15919996,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit K",nuoK|b2279|ECK2273,20140602,EcoCyc
17015,P0AFE4,nuoK,GO:0045272,PMID:22063474,IMP,,C,"NADH:ubiquinone oxidoreductase, membrane subunit K",nuoK|b2279|ECK2273,20111201,EcoCyc
17016,P0AFE4,nuoK,GO:0045272,PMID:17722886,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit K",nuoK|b2279|ECK2273,20080121,EcoCyc
17017,P0AFE4,nuoK,GO:0005515,PMID:19959836,IPI,UniProtKB:P25714,F,"NADH:ubiquinone oxidoreductase, membrane subunit K",nuoK|b2279|ECK2273,20091211,EcoCyc
17018,P0AFE4,nuoK,GO:0005887,PMID:15919996,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit K",nuoK|b2279|ECK2273,20071212,EcoCyc
17019,P0AFE4,nuoK,GO:0008137,PMID:15996109,IMP,,F,"NADH:ubiquinone oxidoreductase, membrane subunit K",nuoK|b2279|ECK2273,20071023,EcoCyc
17020,P33607,nuoL,GO:0015990,PMID:21417432,IMP,,P,"NADH:ubiquinone oxidoreductase, membrane subunit L",nuoL|b2278|ECK2272,20110621,EcoCyc
17021,P33607,nuoL,GO:0005886,PMID:17309111,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit L",nuoL|b2278|ECK2272,20140602,EcoCyc
17022,P33607,nuoL,GO:0005886,PMID:15919996,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit L",nuoL|b2278|ECK2272,20140602,EcoCyc
17023,P33607,nuoL,GO:0045272,PMID:22063474,IMP,,C,"NADH:ubiquinone oxidoreductase, membrane subunit L",nuoL|b2278|ECK2272,20111201,EcoCyc
17024,P33607,nuoL,GO:0045272,PMID:17722886,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit L",nuoL|b2278|ECK2272,20080121,EcoCyc
17025,P33607,nuoL,GO:0005887,PMID:15919996,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit L",nuoL|b2278|ECK2272,20071213,EcoCyc
17026,P0AFE8,nuoM,GO:0015990,PMID:18590697,IMP,,P,"NADH:ubiquinone oxidoreductase, membrane subunit M",nuoM|nuoA|b2277|ECK2271,20080711,EcoCyc
17027,P0AFE8,nuoM,GO:0048039,PMID:12730198,IDA,,F,"NADH:ubiquinone oxidoreductase, membrane subunit M",nuoM|nuoA|b2277|ECK2271,20080707,EcoCyc
17028,P0AFE8,nuoM,GO:0005886,PMID:15919996,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit M",nuoM|nuoA|b2277|ECK2271,20140602,EcoCyc
17029,P0AFE8,nuoM,GO:0045272,PMID:22063474,IMP,,C,"NADH:ubiquinone oxidoreductase, membrane subunit M",nuoM|nuoA|b2277|ECK2271,20111201,EcoCyc
17030,P0AFE8,nuoM,GO:0045272,PMID:12730198,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit M",nuoM|nuoA|b2277|ECK2271,20080121,EcoCyc
17031,P0AFE8,nuoM,GO:0005887,PMID:15919996,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit M",nuoM|nuoA|b2277|ECK2271,20071213,EcoCyc
17032,P0AFE8,nuoM,GO:0009060,PMID:9495756,IMP,,P,"NADH:ubiquinone oxidoreductase, membrane subunit M",nuoM|nuoA|b2277|ECK2271,20071220,EcoCyc
17033,P0AFF0,nuoN,GO:0015990,PMID:23864658,IMP,,P,"NADH:ubiquinone oxidoreductase, membrane subunit N",nuoN|b2276|ECK2270,20130723,EcoCyc
17034,P0AFF0,nuoN,GO:0005886,PMID:15919996,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit N",nuoN|b2276|ECK2270,20140602,EcoCyc
17035,P0AFF0,nuoN,GO:0045272,PMID:22063474,IMP,,C,"NADH:ubiquinone oxidoreductase, membrane subunit N",nuoN|b2276|ECK2270,20111201,EcoCyc
17036,P0AFF0,nuoN,GO:0045272,PMID:11997136,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit N",nuoN|b2276|ECK2270,20080121,EcoCyc
17037,P0AFF0,nuoN,GO:0005887,PMID:15919996,IDA,,C,"NADH:ubiquinone oxidoreductase, membrane subunit N",nuoN|b2276|ECK2270,20071213,EcoCyc
17038,P0AFF0,nuoN,GO:0008137,PMID:12718520,IMP,,F,"NADH:ubiquinone oxidoreductase, membrane subunit N",nuoN|b2276|ECK2270,20071023,EcoCyc
17039,P0AFF0,nuoN,GO:0009060,PMID:9495756,IMP,,P,"NADH:ubiquinone oxidoreductase, membrane subunit N",nuoN|b2276|ECK2270,20071220,EcoCyc
17040,P00935,metB,GO:0030170,PMID:2405903,IDA,,F,MetB,metB|met-1|b3939|ECK3931,20110426,EcoCyc
17041,P00935,metB,GO:0003962,PMID:2405903,IDA,,F,MetB,metB|met-1|b3939|ECK3931,20110426,EcoCyc
17042,P00935,metB,GO:0009086,PMID:6086586,IMP,,P,MetB,metB|met-1|b3939|ECK3931,20110426,EcoCyc
17043,P37353,menE,GO:0009234,PMID:6754698,IMP,,P,MenE,menE|b2260|ECK2254,20070405,EcoCyc
17044,P37353,menE,GO:0008756,PMID:8955296,IDA,,F,MenE,menE|b2260|ECK2254,20070405,EcoCyc
17045,P29208,menC,GO:0016836,PMID:10194342,IDA,,F,o-succinylbenzoate synthase,menC|b2261|ECK2255,20070405,EcoCyc
17046,P29208,menC,GO:0009234,PMID:393800,IMP,,P,o-succinylbenzoate synthase,menC|b2261|ECK2255,20070405,EcoCyc
17047,P25534,ubiH,GO:0044550,GO_REF:0000033,IBA,PANTHER:PTN000350180,P,2-octaprenyl-6-methoxyphenol hydroxylase,ubiH|acd|visB|b2907|ECK2902,20140728,GO_CENTRAL
17048,P25534,ubiH,GO:0004497,GO_REF:0000033,IBA,PANTHER:PTN000350180,F,2-octaprenyl-6-methoxyphenol hydroxylase,ubiH|acd|visB|b2907|ECK2902,20140728,GO_CENTRAL
17049,P25534,ubiH,GO:0008681,PMID:4572721,IMP,,F,2-octaprenyl-6-methoxyphenol hydroxylase,ubiH|acd|visB|b2907|ECK2902,20070711,EcoCyc
17050,P25534,ubiH,GO:0006744,PMID:4572721,IMP,,P,2-octaprenyl-6-methoxyphenol hydroxylase,ubiH|acd|visB|b2907|ECK2902,20070711,EcoCyc
17051,P75728,ubiF,GO:0044550,GO_REF:0000033,IBA,PANTHER:PTN000350180,P,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone hydroxylase",ubiF|yleB|b0662|ECK0654,20140728,GO_CENTRAL
17052,P75728,ubiF,GO:0005515,PMID:24561554,IPI,UniProtKB:P75680,F,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone hydroxylase",ubiF|yleB|b0662|ECK0654,20140512,IntAct
17053,P75728,ubiF,GO:0004497,GO_REF:0000033,IBA,PANTHER:PTN000350180,F,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone hydroxylase",ubiF|yleB|b0662|ECK0654,20140728,GO_CENTRAL
17054,P75728,ubiF,GO:0016705,PMID:10802164,ISS,,F,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone hydroxylase",ubiF|yleB|b0662|ECK0654,20070712,EcoCyc
17055,P75728,ubiF,GO:0006744,PMID:4323297,IMP,,P,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone hydroxylase",ubiF|yleB|b0662|ECK0654,20070712,EcoCyc
17056,P06983,hemC,GO:0005829,PMID:18304323,IDA,,C,hydroxymethylbilane synthase,hemC|popE|b3805|ECK3799,20140602,EcoCyc
17057,P06983,hemC,GO:0005829,PMID:15911532,IDA,,C,hydroxymethylbilane synthase,hemC|popE|b3805|ECK3799,20140602,EcoCyc
17058,P06983,hemC,GO:0006782,PMID:8224882,IDA,,P,hydroxymethylbilane synthase,hemC|popE|b3805|ECK3799,20130610,EcoCyc
17059,P06983,hemC,GO:0004418,PMID:3052434,IDA,,F,hydroxymethylbilane synthase,hemC|popE|b3805|ECK3799,20130528,EcoCyc
17060,P0AD57,ispB,GO:0005829,PMID:18304323,IDA,,C,octaprenyl diphosphate synthase,ispB|cel|yhbD|b3187|ECK3176,20140602,EcoCyc
17061,P0AD57,ispB,GO:0006744,PMID:11108713,IMP,,P,octaprenyl diphosphate synthase,ispB|cel|yhbD|b3187|ECK3176,20140424,EcoCyc
17062,P0AD57,ispB,GO:0042802,PMID:20051244,IPI,UniProtKB:P0AD57,F,octaprenyl diphosphate synthase,ispB|cel|yhbD|b3187|ECK3176,20140120,IntAct
17063,P0AD57,ispB,GO:0005515,PMID:20051244,IPI,UniProtKB:O43091,F,octaprenyl diphosphate synthase,ispB|cel|yhbD|b3187|ECK3176,20140120,IntAct
17064,P0AD57,ispB,GO:0005515,PMID:20051244,IPI,UniProtKB:O13851,F,octaprenyl diphosphate synthase,ispB|cel|yhbD|b3187|ECK3176,20140120,IntAct
17065,P0AD57,ispB,GO:0016094,PMID:11108713,IMP,,P,octaprenyl diphosphate synthase,ispB|cel|yhbD|b3187|ECK3176,20080117,EcoCyc
17066,P0AD57,ispB,GO:0004659,PMID:11825609,IDA,,F,octaprenyl diphosphate synthase,ispB|cel|yhbD|b3187|ECK3176,20070717,EcoCyc
17067,P21169,speC,GO:0005829,PMID:18304323,IDA,,C,"ornithine decarboxylase, biosynthetic",speC|b2965|ECK2960,20140602,EcoCyc
17068,P21169,speC,GO:0030170,PMID:6353148,IDA,,F,"ornithine decarboxylase, biosynthetic",speC|b2965|ECK2960,20100503,EcoCyc
17069,P21169,speC,GO:0008295,PMID:2440022,IMP,,P,"ornithine decarboxylase, biosynthetic",speC|b2965|ECK2960,20100503,EcoCyc
17070,P21169,speC,GO:0008295,PMID:1102531,IMP,,P,"ornithine decarboxylase, biosynthetic",speC|b2965|ECK2960,20100503,EcoCyc
17071,P21169,speC,GO:0004586,PMID:368795,IDA,,F,"ornithine decarboxylase, biosynthetic",speC|b2965|ECK2960,20100503,EcoCyc
17072,P24169,speF,GO:0001101,PMID:1939141,IEP,,P,"ornithine decarboxylase, degradative",speF|b0693|ECK0681,20130514,EcoCyc
17073,P24169,speF,GO:0030170,PMID:240388,IDA,,F,"ornithine decarboxylase, degradative",speF|b0693|ECK0681,20130514,EcoCyc
17074,P24169,speF,GO:0004586,PMID:21957966,IDA,,F,"ornithine decarboxylase, degradative",speF|b0693|ECK0681,20130514,EcoCyc
17075,P0A7E3,pyrE,GO:0005829,PMID:18304323,IDA,,C,PyrE,pyrE|b3642|ECK3632,20140602,EcoCyc
17076,P0A7E3,pyrE,GO:0006207,PMID:8501045,IMP,,P,PyrE,pyrE|b3642|ECK3632,20100714,EcoCyc
17077,P0A7E3,pyrE,GO:0000287,PMID:2419315,IDA,,F,PyrE,pyrE|b3642|ECK3632,20100714,EcoCyc
17078,P0A7E3,pyrE,GO:0004588,PMID:9222315,IDA,,F,PyrE,pyrE|b3642|ECK3632,20100714,EcoCyc
17079,P08244,pyrF,GO:0006222,GO_REF:0000033,IBA,PANTHER:PTN001280965,P,PyrF,pyrF|b1281|ECK1276,20140724,GO_CENTRAL
17080,P08244,pyrF,GO:0005829,GO_REF:0000033,IBA,PANTHER:PTN001280965,C,PyrF,pyrF|b1281|ECK1276,20140724,GO_CENTRAL
17081,P08244,pyrF,GO:0005829,PMID:18304323,IDA,,C,PyrF,pyrF|b1281|ECK1276,20140602,EcoCyc
17082,P08244,pyrF,GO:0005829,PMID:15911532,IDA,,C,PyrF,pyrF|b1281|ECK1276,20140602,EcoCyc
17083,P08244,pyrF,GO:0006207,PMID:6370696,IMP,,P,PyrF,pyrF|b1281|ECK1276,20100714,EcoCyc
17084,P08244,pyrF,GO:0005515,PMID:16606699,IPI,UniProtKB:P0A7I7,F,PyrF,pyrF|b1281|ECK1276,20071004,IntAct
17085,P08244,pyrF,GO:0004590,PMID:6355062,IDA,,F,PyrF,pyrF|b1281|ECK1276,20100714,EcoCyc
17086,P05041,pabB,GO:0000287,PMID:2251281,IDA,,F,PabB,pabB|b1812|ECK1810,20131014,UniProtKB
17087,P05041,pabB,GO:0046654,PMID:16605270,IDA,,P,PabB,pabB|b1812|ECK1810,20131014,UniProtKB
17088,P05041,pabB,GO:0046820,PMID:2251281,IDA,,F,PabB,pabB|b1812|ECK1810,20131014,UniProtKB
17089,P05041,pabB,GO:0046820,PMID:7592344,IDA,,F,PabB,pabB|b1812|ECK1810,20120507,EcoCyc
17090,P00903,pabA,GO:0046654,PMID:4914080,IMP,,P,PabA,pabA|b3360|ECK3348,20131014,UniProtKB
17091,P00903,pabA,GO:0046820,PMID:4914080,IMP,,F,PabA,pabA|b3360|ECK3348,20131014,UniProtKB
17092,P0ACV2,lpxP,GO:0009409,PMID:10092655,IEP,,P,palmitoleoyl acyltransferase,lpxP|ddg|b2378|ECK2374,20130516,EcoCyc
17093,P0ACV2,lpxP,GO:0036104,PMID:11830594,IMP,,P,palmitoleoyl acyltransferase,lpxP|ddg|b2378|ECK2374,20130516,EcoCyc
17094,P0ACV2,lpxP,GO:0008951,PMID:10092655,IDA,,F,palmitoleoyl acyltransferase,lpxP|ddg|b2378|ECK2374,20130516,EcoCyc
17095,P0A6I6,coaD,GO:0004595,PMID:17873050,IDA,,F,pantetheine-phosphate adenylyltransferase monomer,coaD|yicA|kdtB|b3634|ECK3624,20080612,EcoCyc
17096,P0A6I6,coaD,GO:0015937,PMID:17873050,IDA,,P,pantetheine-phosphate adenylyltransferase monomer,coaD|yicA|kdtB|b3634|ECK3624,20080612,EcoCyc
17097,P31663,panC,GO:0042802,PMID:24627523,IPI,UniProtKB:P31663,F,pantothenate synthetase monomer,panC|b0133|ECK0132,20140512,IntAct
17098,P31663,panC,GO:0042802,PMID:20059543,IPI,UniProtKB:P31663,F,pantothenate synthetase monomer,panC|b0133|ECK0132,20140120,IntAct
17099,P31663,panC,GO:0042802,PMID:16858726,IPI,UniProtKB:P31663,F,pantothenate synthetase monomer,panC|b0133|ECK0132,20140120,IntAct
17100,P31663,panC,GO:0005829,PMID:18304323,IDA,,C,pantothenate synthetase monomer,panC|b0133|ECK0132,20140602,EcoCyc
17101,P31663,panC,GO:0005829,PMID:15911532,IDA,,C,pantothenate synthetase monomer,panC|b0133|ECK0132,20140602,EcoCyc
17102,P31663,panC,GO:0005829,PMID:16858726,IDA,,C,pantothenate synthetase monomer,panC|b0133|ECK0132,20080804,UniProtKB
17103,P31663,panC,GO:0033317,PMID:7037743,IMP,,P,pantothenate synthetase monomer,panC|b0133|ECK0132,20080325,EcoCyc
17104,P31663,panC,GO:0005515,PMID:24561554,IPI,UniProtKB:P65556,F,pantothenate synthetase monomer,panC|b0133|ECK0132,20140512,IntAct
17105,P31663,panC,GO:0005515,PMID:15690043,IPI,UniProtKB:P65556,F,pantothenate synthetase monomer,panC|b0133|ECK0132,20071004,IntAct
17106,P31663,panC,GO:0004592,PMID:16990935,IDA,,F,pantothenate synthetase monomer,panC|b0133|ECK0132,20080325,EcoCyc
17107,P31663,panC,GO:0004592,PMID:7037743,IMP,,F,pantothenate synthetase monomer,panC|b0133|ECK0132,20071023,EcoCyc
17108,P0A6I3,coaA,GO:0005829,GO_REF:0000033,IBA,PANTHER:PTN000032154,C,pantothenate kinase monomer,coaA|panK|rts|ts-9|b3974|ECK3966,20150722,GO_CENTRAL
17109,P0A6I3,coaA,GO:0005524,PMID:7929447,IDA,,F,pantothenate kinase monomer,coaA|panK|rts|ts-9|b3974|ECK3966,20080609,EcoCyc
17110,P0A6I3,coaA,GO:0004594,PMID:7929447,IDA,,F,pantothenate kinase monomer,coaA|panK|rts|ts-9|b3974|ECK3966,20080609,EcoCyc
17111,P0A6I3,coaA,GO:0015937,PMID:2824448,IMP,,P,pantothenate kinase monomer,coaA|panK|rts|ts-9|b3974|ECK3966,20080609,EcoCyc
17112,P17854,cysH,GO:0019379,PMID:7588765,IDA,,P,CysH,cysH|b2762|ECK2757,20130826,EcoCyc
17113,P17854,cysH,GO:0004604,PMID:7588765,IDA,,F,CysH,cysH|b2762|ECK2757,20130826,EcoCyc
17114,P17854,cysH,GO:0006790,PMID:7588765,IDA,,P,CysH,cysH|b2762|ECK2757,20130826,EcoCyc
17115,P0A6D0,argR,GO:2000143,PMID:17850814,IDA,,P,ArgR,argR|Rarg|xerA|b3237|ECK3226,20110615,EcoCyc
17116,P0A6D0,argR,GO:0044212,PMID:17850814,IDA,,F,ArgR,argR|Rarg|xerA|b3237|ECK3226,20110615,EcoCyc
17117,P0A6R3,fis,GO:0044212,GO_REF:0000033,IBA,PANTHER:PTN001593502,F,Fis,fis|nbp|b3261|ECK3248,20140825,GO_CENTRAL
17118,P0A6R3,fis,GO:0000160,GO_REF:0000033,IBA,PANTHER:PTN001593502,P,Fis,fis|nbp|b3261|ECK3248,20140826,GO_CENTRAL
17119,P0A6R3,fis,GO:0000156,GO_REF:0000033,IBA,PANTHER:PTN001593502,F,Fis,fis|nbp|b3261|ECK3248,20140826,GO_CENTRAL
17120,P0A6R3,fis,GO:0005515,PMID:24561554,IPI,UniProtKB:P64503,F,Fis,fis|nbp|b3261|ECK3248,20140512,IntAct
17121,P0A6R3,fis,GO:0003700,GO_REF:0000033,IBA,PANTHER:PTN001593502,F,Fis,fis|nbp|b3261|ECK3248,20140825,GO_CENTRAL
17122,P0A6R3,fis,GO:0005829,PMID:18304323,IDA,,C,Fis,fis|nbp|b3261|ECK3248,20140602,EcoCyc
17123,P0A6R3,fis,GO:0005829,PMID:15911532,IDA,,C,Fis,fis|nbp|b3261|ECK3248,20140602,EcoCyc
17124,P0A6R3,fis,GO:0034401,PMID:11812843,IDA,,P,Fis,fis|nbp|b3261|ECK3248,20110712,EcoCyc
17125,P0A6R3,fis,GO:0000787,PMID:10320479,IDA,,C,Fis,fis|nbp|b3261|ECK3248,20110712,EcoCyc
17126,P0A6R3,fis,GO:0006355,PMID:17233826,IDA,,P,Fis,fis|nbp|b3261|ECK3248,20110712,EcoCyc
17127,P0A6R3,fis,GO:0003677,PMID:18340041,IDA,,F,Fis,fis|nbp|b3261|ECK3248,20110712,EcoCyc
17128,P0A9E5,fnr,GO:0005829,PMID:18304323,IDA,,C,FNR,fnr|frdB|nirA|nirR|ossA|oxrA|b1334|ECK1330,20140602,EcoCyc
17129,P0A9E5,fnr,GO:0071731,PMID:20714851,IEP,,P,FNR,fnr|frdB|nirA|nirR|ossA|oxrA|b1334|ECK1330,20101107,EcoCyc
17130,P0A9E5,fnr,GO:0051539,PMID:9177174,IDA,,F,FNR,fnr|frdB|nirA|nirR|ossA|oxrA|b1334|ECK1330,20110714,EcoCyc
17131,P0A9E5,fnr,GO:0051536,PMID:8576252,IDA,,F,FNR,fnr|frdB|nirA|nirR|ossA|oxrA|b1334|ECK1330,20110714,EcoCyc
17132,P0A9E5,fnr,GO:0006355,PMID:12754220,IEP,,P,FNR,fnr|frdB|nirA|nirR|ossA|oxrA|b1334|ECK1330,20110613,EcoCyc
17133,P0A9E5,fnr,GO:0006355,PMID:12754220,IEP,,P,FNR,fnr|frdB|nirA|nirR|ossA|oxrA|b1334|ECK1330,20110613,EcoCyc
17134,P0A9E5,fnr,GO:0003700,PMID:9168602,IDA,,F,FNR,fnr|frdB|nirA|nirR|ossA|oxrA|b1334|ECK1330,20110616,EcoCyc
17135,P0A9E5,fnr,GO:0003677,PMID:9168602,IDA,,F,FNR,fnr|frdB|nirA|nirR|ossA|oxrA|b1334|ECK1330,20110616,EcoCyc
17136,P0A9E5,fnr,GO:0009061,PMID:12754220,IEP,,P,FNR,fnr|frdB|nirA|nirR|ossA|oxrA|b1334|ECK1330,20110525,EcoCyc
17137,P0A7C2,lexA,GO:0005829,PMID:18304323,IDA,,C,LexA,lexA|exrA|spr|tsl|umuA|b4043|ECK4035,20140602,EcoCyc
17138,P0A7C2,lexA,GO:0005829,PMID:15911532,IDA,,C,LexA,lexA|exrA|spr|tsl|umuA|b4043|ECK4035,20140602,EcoCyc
17139,P0A7C2,lexA,GO:0009432,PMID:3542969,IMP,,P,LexA,lexA|exrA|spr|tsl|umuA|b4043|ECK4035,20110712,EcoCyc
17140,P0A7C2,lexA,GO:0006351,PMID:7027256,IDA,,P,LexA,lexA|exrA|spr|tsl|umuA|b4043|ECK4035,20061108,EcoCyc
17141,P0A7C2,lexA,GO:0006351,PMID:7027255,IDA,,P,LexA,lexA|exrA|spr|tsl|umuA|b4043|ECK4035,20061108,EcoCyc
17142,P0A7C2,lexA,GO:0006351,PMID:160562,IMP,,P,LexA,lexA|exrA|spr|tsl|umuA|b4043|ECK4035,20061108,EcoCyc
17143,P0ACH8,melR,GO:0000987,GO_REF:0000033,IBA,PANTHER:PTN000111187,F,MelR DNA-binding transcriptional dual regulator,melR|b4118|ECK4111,20150814,GO_CENTRAL
17144,P0ACH8,melR,GO:0003700,GO_REF:0000033,IBA,PANTHER:PTN000111187,F,MelR DNA-binding transcriptional dual regulator,melR|b4118|ECK4111,20150814,GO_CENTRAL
